0.1.1.0;0.1.1.0.0;70392 / 70400;0
0.1.1.0.0.5.0;0.1.1.0.0.5.0.4;900 / 900;0
0.1.1.0.0.5.0;0.1.1.0.0.5.0.5;1800 / 1800;0
0.1.1.0.0.5.0;0.1.1.0.0.5.0.6;1400 / 1400;0
0.1.1.0.0.6.0;0.1.1.0.0.6.0.0;2000 / 2000;0
0.1.1.0.0.6.0;0.1.1.0.0.6.0.1;2100 / 2100;0
0.1.1.0.0.6.0;0.1.1.0.0.6.0.2;1800 / 1800;0
0.1.1.0.0.6.0;0.1.1.0.0.6.0.3;800 / 800;0
0.1.1.0.0.6.0;0.1.1.0.0.6.0.4;1800 / 1800;0
0.1.1.0.0.6.0;0.1.1.0.0.6.0.5;1200 / 1200;0
0.1.1.0.0.6.0;0.1.1.0.0.6.0.6;1500 / 1500;0
0.1.1.0.0.0.0.0;0.1.1.0.0.0.0.0.0;200 / 200;0
0.1.1.0.0.0.0.0;0.1.1.0.0.0.0.0.1;100 / 100;0
0.1.1.0.0.0.0.0;0.1.1.0.0.0.0.0.2;100 / 100;0
0.1.1.0.0.0.0.0;0.1.1.0.0.0.0.0.3;100 / 100;0
0.1.1.0.0.0.0.0;0.1.1.0.0.0.0.0.4;100 / 100;0
0.1.1.0.0.0.0.0;0.1.1.0.0.0.0.0.5;100 / 100;0
0.1.1.0.0.0.0.0;0.1.1.0.0.0.0.0.6;100 / 100;0
0.1.1.0.0.0.0.0;0.1.1.0.0.0.0.0.7;100 / 100;0
0.1.1.0.0.0.0.0;0.1.1.0.0.0.0.0.8;100 / 100;0
0.1.1.0.0.0.0.0;0.1.1.0.0.0.0.0.9;100 / 100;0
0.1.1.0.0.0.0.0;0.1.1.0.0.0.0.0.10;100 / 100;0
0.1.1.0.0.0.0.0;0.1.1.0.0.0.0.0.11;100 / 100;0
0.1.1.0.0.0.0.1;0.1.1.0.0.0.0.1.0;200 / 200;0
0.1.1.0.0.0.0.1;0.1.1.0.0.0.0.1.1;200 / 200;0
0.1.1.0.0.0.0.1;0.1.1.0.0.0.0.1.2;100 / 100;0
0.1.1.0.0.0.0.1;0.1.1.0.0.0.0.1.3;100 / 100;0
0.1.1.0.0.0.0.1;0.1.1.0.0.0.0.1.4;100 / 100;0
0.1.1.0.0.0.0.1;0.1.1.0.0.0.0.1.5;100 / 100;0
0.1.1.0.0.0.0.1;0.1.1.0.0.0.0.1.6;100 / 100;0
0.1.1.0.0.0.0.1;0.1.1.0.0.0.0.1.7;100 / 100;0
0.1.1.0.0.0.0.1;0.1.1.0.0.0.0.1.8;100 / 100;0
0.1.1.0.0.0.0.1;0.1.1.0.0.0.0.1.9;100 / 100;0
0.1.1.0.0.0.0.1;0.1.1.0.0.0.0.1.10;100 / 100;0
0.1.1.0.0.0.0.1;0.1.1.0.0.0.0.1.11;100 / 100;0
0.1.1.0.0.0.0.2;0.1.1.0.0.0.0.2.0;200 / 200;0
0.1.1.0.0.0.0.2;0.1.1.0.0.0.0.2.1;200 / 200;0
0.1.1.0.0.0.0.2;0.1.1.0.0.0.0.2.2;200 / 200;0
0.1.1.0.0.0.0.2;0.1.1.0.0.0.0.2.3;200 / 200;0
0.1.1.0.0.0.0.2;0.1.1.0.0.0.0.2.4;100 / 100;0
0.1.1.0.0.0.0.2;0.1.1.0.0.0.0.2.5;100 / 100;0
0.1.1.0.0.0.0.2;0.1.1.0.0.0.0.2.6;100 / 100;0
0.1.1.0.0.0.0.2;0.1.1.0.0.0.0.2.7;100 / 100;0
0.1.1.0.0.0.0.2;0.1.1.0.0.0.0.2.8;100 / 100;0
0.1.1.0.0.0.0.2;0.1.1.0.0.0.0.2.9;100 / 100;0
0.1.1.0.0.0.0.2;0.1.1.0.0.0.0.2.10;100 / 100;0
0.1.1.0.0.0.0.2;0.1.1.0.0.0.0.2.11;100 / 100;0
0.1.1.0.0.0.0.3;0.1.1.0.0.0.0.3.0;100 / 100;0
0.1.1.0.0.0.0.3;0.1.1.0.0.0.0.3.1;100 / 100;0
0.1.1.0.0.0.0.3;0.1.1.0.0.0.0.3.2;100 / 100;0
0.1.1.0.0.0.0.3;0.1.1.0.0.0.0.3.3;100 / 100;0
0.1.1.0.0.0.0.3;0.1.1.0.0.0.0.3.4;100 / 100;0
0.1.1.0.0.0.0.3;0.1.1.0.0.0.0.3.5;100 / 100;0
0.1.1.0.0.0.0.3;0.1.1.0.0.0.0.3.6;100 / 100;0
0.1.1.0.0.0.0.3;0.1.1.0.0.0.0.3.7;100 / 100;0
0.1.1.0.0.0.0.3;0.1.1.0.0.0.0.3.8;100 / 100;0
0.1.1.0.0.0.0.3;0.1.1.0.0.0.0.3.9;100 / 100;0
0.1.1.0.0.0.0.3;0.1.1.0.0.0.0.3.10;100 / 100;0
0.1.1.0.0.0.0.4;0.1.1.0.0.0.0.4.0;200 / 200;0
0.1.1.0.0.0.0.4;0.1.1.0.0.0.0.4.1;200 / 200;0
0.1.1.0.0.0.0.4;0.1.1.0.0.0.0.4.2;200 / 200;0
0.1.1.0.0.0.0.4;0.1.1.0.0.0.0.4.3;200 / 200;0
0.1.1.0.0.0.0.4;0.1.1.0.0.0.0.4.4;100 / 100;0
0.1.1.0.0.0.0.4;0.1.1.0.0.0.0.4.5;100 / 100;0
0.1.1.0.0.0.0.4;0.1.1.0.0.0.0.4.6;100 / 100;0
0.1.1.0.0.0.0.4;0.1.1.0.0.0.0.4.7;100 / 100;0
0.1.1.0.0.0.0.4;0.1.1.0.0.0.0.4.8;100 / 100;0
0.1.1.0.0.0.0.4;0.1.1.0.0.0.0.4.9;100 / 100;0
0.1.1.0.0.0.0.4;0.1.1.0.0.0.0.4.10;100 / 100;0
0.1.1.0.0.0.0.4;0.1.1.0.0.0.0.4.11;100 / 100;0
0.1.1.0.0.0.0.5;0.1.1.0.0.0.0.5.0;100 / 100;0
0.1.1.0.0.0.0.5;0.1.1.0.0.0.0.5.1;100 / 100;0
0.1.1.0.0.0.0.5;0.1.1.0.0.0.0.5.2;100 / 100;0
0.1.1.0.0.0.0.5;0.1.1.0.0.0.0.5.3;100 / 100;0
0.1.1.0.0.0.0.5;0.1.1.0.0.0.0.5.4;100 / 100;0
0.1.1.0.0.0.0.5;0.1.1.0.0.0.0.5.5;100 / 100;0
0.1.1.0.0.0.0.5;0.1.1.0.0.0.0.5.6;100 / 100;0
0.1.1.0.0.0.0.5;0.1.1.0.0.0.0.5.7;100 / 100;0
0.1.1.0.0.0.0.5;0.1.1.0.0.0.0.5.8;100 / 100;0
0.1.1.0.0.0.0.5;0.1.1.0.0.0.0.5.9;100 / 100;0
0.1.1.0.0.0.0.5;0.1.1.0.0.0.0.5.10;100 / 100;0
0.1.1.0.0.0.0.6;0.1.1.0.0.0.0.6.0;100 / 100;0
0.1.1.0.0.0.0.6;0.1.1.0.0.0.0.6.1;100 / 100;0
0.1.1.0.0.0.0.6;0.1.1.0.0.0.0.6.2;100 / 100;0
0.1.1.0.0.0.0.6;0.1.1.0.0.0.0.6.3;100 / 100;0
0.1.1.0.0.0.0.6;0.1.1.0.0.0.0.6.4;100 / 100;0
0.1.1.0.0.0.0.6;0.1.1.0.0.0.0.6.5;100 / 100;0
0.1.1.0.0.0.0.6;0.1.1.0.0.0.0.6.6;100 / 100;0
0.1.1.0.0.0.0.6;0.1.1.0.0.0.0.6.7;100 / 100;0
0.1.1.0.0.0.0.6;0.1.1.0.0.0.0.6.8;100 / 100;0
0.1.1.0.0.0.0.6;0.1.1.0.0.0.0.6.9;100 / 100;0
0.1.1.0.0.0.0.6;0.1.1.0.0.0.0.6.10;100 / 100;0
0.1.1.0.0.0.0.6;0.1.1.0.0.0.0.6.11;100 / 100;0
0.1.1.0.0.1.0.0;0.1.1.0.0.1.0.0.0;200 / 200;0
0.1.1.0.0.1.0.0;0.1.1.0.0.1.0.0.1;200 / 200;0
0.1.1.0.0.1.0.0;0.1.1.0.0.1.0.0.2;200 / 200;0
0.1.1.0.0.1.0.0;0.1.1.0.0.1.0.0.3;100 / 100;0
0.1.1.0.0.1.0.0;0.1.1.0.0.1.0.0.4;100 / 100;0
0.1.1.0.0.1.0.0;0.1.1.0.0.1.0.0.5;100 / 100;0
0.1.1.0.0.1.0.0;0.1.1.0.0.1.0.0.6;100 / 100;0
0.1.1.0.0.1.0.0;0.1.1.0.0.1.0.0.7;100 / 100;0
0.1.1.0.0.1.0.0;0.1.1.0.0.1.0.0.8;100 / 100;0
0.1.1.0.0.1.0.0;0.1.1.0.0.1.0.0.9;100 / 100;0
0.1.1.0.0.1.0.0;0.1.1.0.0.1.0.0.10;100 / 100;0
0.1.1.0.0.1.0.0;0.1.1.0.0.1.0.0.11;100 / 100;0
0.1.1.0.0.1.0.1;0.1.1.0.0.1.0.1.0;100 / 100;0
0.1.1.0.0.1.0.1;0.1.1.0.0.1.0.1.1;100 / 100;0
0.1.1.0.0.1.0.1;0.1.1.0.0.1.0.1.2;100 / 100;0
0.1.1.0.0.1.0.1;0.1.1.0.0.1.0.1.3;100 / 100;0
0.1.1.0.0.1.0.1;0.1.1.0.0.1.0.1.4;100 / 100;0
0.1.1.0.0.1.0.1;0.1.1.0.0.1.0.1.5;100 / 100;0
0.1.1.0.0.1.0.1;0.1.1.0.0.1.0.1.6;100 / 100;0
0.1.1.0.0.1.0.1;0.1.1.0.0.1.0.1.7;100 / 100;0
0.1.1.0.0.1.0.2;0.1.1.0.0.1.0.2.0;200 / 200;0
0.1.1.0.0.1.0.2;0.1.1.0.0.1.0.2.1;200 / 200;0
0.1.1.0.0.1.0.2;0.1.1.0.0.1.0.2.2;200 / 200;0
0.1.1.0.0.1.0.2;0.1.1.0.0.1.0.2.3;200 / 200;0
0.1.1.0.0.1.0.2;0.1.1.0.0.1.0.2.4;200 / 200;0
0.1.1.0.0.1.0.2;0.1.1.0.0.1.0.2.5;200 / 200;0
0.1.1.0.0.1.0.2;0.1.1.0.0.1.0.2.6;200 / 200;0
0.1.1.0.0.1.0.2;0.1.1.0.0.1.0.2.7;100 / 100;0
0.1.1.0.0.1.0.2;0.1.1.0.0.1.0.2.8;100 / 100;0
0.1.1.0.0.1.0.2;0.1.1.0.0.1.0.2.9;100 / 100;0
0.1.1.0.0.1.0.2;0.1.1.0.0.1.0.2.10;100 / 100;0
0.1.1.0.0.1.0.2;0.1.1.0.0.1.0.2.11;100 / 100;0
0.1.1.0.0.1.0.3;0.1.1.0.0.1.0.3.0;100 / 100;0
0.1.1.0.0.1.0.3;0.1.1.0.0.1.0.3.1;100 / 100;0
0.1.1.0.0.1.0.3;0.1.1.0.0.1.0.3.2;100 / 100;0
0.1.1.0.0.1.0.3;0.1.1.0.0.1.0.3.3;100 / 100;0
0.1.1.0.0.1.0.3;0.1.1.0.0.1.0.3.4;100 / 100;0
0.1.1.0.0.1.0.3;0.1.1.0.0.1.0.3.5;100 / 100;0
0.1.1.0.0.1.0.3;0.1.1.0.0.1.0.3.6;100 / 100;0
0.1.1.0.0.1.0.3;0.1.1.0.0.1.0.3.7;100 / 100;0
0.1.1.0.0.1.0.3;0.1.1.0.0.1.0.3.8;100 / 100;0
0.1.1.0.0.1.0.3;0.1.1.0.0.1.0.3.9;100 / 100;0
0.1.1.0.0.1.0.3;0.1.1.0.0.1.0.3.10;100 / 100;0
0.1.1.0.0.1.0.3;0.1.1.0.0.1.0.3.11;100 / 100;0
0.1.1.0.0.1.0.4;0.1.1.0.0.1.0.4.0;200 / 200;0
0.1.1.0.0.1.0.4;0.1.1.0.0.1.0.4.1;200 / 200;0
0.1.1.0.0.1.0.4;0.1.1.0.0.1.0.4.2;100 / 100;0
0.1.1.0.0.1.0.4;0.1.1.0.0.1.0.4.3;100 / 100;0
0.1.1.0.0.1.0.4;0.1.1.0.0.1.0.4.4;100 / 100;0
0.1.1.0.0.1.0.4;0.1.1.0.0.1.0.4.5;100 / 100;0
0.1.1.0.0.1.0.4;0.1.1.0.0.1.0.4.6;100 / 100;0
0.1.1.0.0.1.0.4;0.1.1.0.0.1.0.4.7;100 / 100;0
0.1.1.0.0.1.0.4;0.1.1.0.0.1.0.4.8;100 / 100;0
0.1.1.0.0.1.0.4;0.1.1.0.0.1.0.4.9;100 / 100;0
0.1.1.0.0.1.0.4;0.1.1.0.0.1.0.4.10;100 / 100;0
0.1.1.0.0.1.0.4;0.1.1.0.0.1.0.4.11;100 / 100;0
0.1.1.0.0.1.0.5;0.1.1.0.0.1.0.5.0;100 / 100;0
0.1.1.0.0.1.0.5;0.1.1.0.0.1.0.5.1;100 / 100;0
0.1.1.0.0.1.0.5;0.1.1.0.0.1.0.5.2;100 / 100;0
0.1.1.0.0.1.0.5;0.1.1.0.0.1.0.5.3;100 / 100;0
0.1.1.0.0.1.0.5;0.1.1.0.0.1.0.5.4;100 / 100;0
0.1.1.0.0.1.0.5;0.1.1.0.0.1.0.5.5;100 / 100;0
0.1.1.0.0.1.0.5;0.1.1.0.0.1.0.5.6;100 / 100;0
0.1.1.0.0.1.0.5;0.1.1.0.0.1.0.5.7;100 / 100;0
0.1.1.0.0.1.0.5;0.1.1.0.0.1.0.5.8;100 / 100;0
0.1.1.0.0.1.0.6;0.1.1.0.0.1.0.6.0;200 / 200;0
0.1.1.0.0.1.0.6;0.1.1.0.0.1.0.6.1;200 / 200;0
0.1.1.0.0.1.0.6;0.1.1.0.0.1.0.6.2;200 / 200;0
0.1.1.0.0.1.0.6;0.1.1.0.0.1.0.6.3;200 / 200;0
0.1.1.0.0.1.0.6;0.1.1.0.0.1.0.6.4;200 / 200;0
0.1.1.0.0.1.0.6;0.1.1.0.0.1.0.6.5;200 / 200;0
0.1.1.0.0.1.0.6;0.1.1.0.0.1.0.6.6;200 / 200;0
0.1.1.0.0.1.0.6;0.1.1.0.0.1.0.6.7;100 / 100;0
0.1.1.0.0.1.0.6;0.1.1.0.0.1.0.6.8;100 / 100;0
0.1.1.0.0.1.0.6;0.1.1.0.0.1.0.6.9;100 / 100;0
0.1.1.0.0.1.0.6;0.1.1.0.0.1.0.6.10;100 / 100;0
0.1.1.0.0.1.0.6;0.1.1.0.0.1.0.6.11;100 / 100;0
0.1.1.0.0.2.0.0;0.1.1.0.0.2.0.0.0;100 / 100;0
0.1.1.0.0.2.0.0;0.1.1.0.0.2.0.0.1;100 / 100;0
0.1.1.0.0.2.0.0;0.1.1.0.0.2.0.0.2;100 / 100;0
0.1.1.0.0.2.0.0;0.1.1.0.0.2.0.0.3;100 / 100;0
0.1.1.0.0.2.0.0;0.1.1.0.0.2.0.0.4;100 / 100;0
0.1.1.0.0.2.0.0;0.1.1.0.0.2.0.0.5;100 / 100;0
0.1.1.0.0.2.0.0;0.1.1.0.0.2.0.0.6;100 / 100;0
0.1.1.0.0.2.0.0;0.1.1.0.0.2.0.0.7;100 / 100;0
0.1.1.0.0.2.0.0;0.1.1.0.0.2.0.0.8;100 / 100;0
0.1.1.0.0.2.0.0;0.1.1.0.0.2.0.0.9;98 / 100;0
0.1.1.0.0.2.0.1;0.1.1.0.0.2.0.1.0;200 / 200;0
0.1.1.0.0.2.0.1;0.1.1.0.0.2.0.1.1;100 / 100;0
0.1.1.0.0.2.0.1;0.1.1.0.0.2.0.1.2;100 / 100;0
0.1.1.0.0.2.0.1;0.1.1.0.0.2.0.1.3;100 / 100;0
0.1.1.0.0.2.0.1;0.1.1.0.0.2.0.1.4;100 / 100;0
0.1.1.0.0.2.0.1;0.1.1.0.0.2.0.1.5;100 / 100;0
0.1.1.0.0.2.0.1;0.1.1.0.0.2.0.1.6;100 / 100;0
0.1.1.0.0.2.0.1;0.1.1.0.0.2.0.1.7;100 / 100;0
0.1.1.0.0.2.0.1;0.1.1.0.0.2.0.1.8;100 / 100;0
0.1.1.0.0.2.0.1;0.1.1.0.0.2.0.1.9;100 / 100;0
0.1.1.0.0.2.0.1;0.1.1.0.0.2.0.1.10;100 / 100;0
0.1.1.0.0.2.0.1;0.1.1.0.0.2.0.1.11;99 / 100;0
0.1.1.0.0.2.0.2;0.1.1.0.0.2.0.2.0;200 / 200;0
0.1.1.0.0.2.0.2;0.1.1.0.0.2.0.2.1;100 / 100;0
0.1.1.0.0.2.0.2;0.1.1.0.0.2.0.2.2;100 / 100;0
0.1.1.0.0.2.0.2;0.1.1.0.0.2.0.2.3;100 / 100;0
0.1.1.0.0.2.0.2;0.1.1.0.0.2.0.2.4;100 / 100;0
0.1.1.0.0.2.0.2;0.1.1.0.0.2.0.2.5;100 / 100;0
0.1.1.0.0.2.0.2;0.1.1.0.0.2.0.2.6;100 / 100;0
0.1.1.0.0.2.0.2;0.1.1.0.0.2.0.2.7;100 / 100;0
0.1.1.0.0.2.0.2;0.1.1.0.0.2.0.2.8;100 / 100;0
0.1.1.0.0.2.0.2;0.1.1.0.0.2.0.2.9;99 / 100;0
0.1.1.0.0.2.0.2;0.1.1.0.0.2.0.2.10;100 / 100;0
0.1.1.0.0.2.0.2;0.1.1.0.0.2.0.2.11;100 / 100;0
0.1.1.0.0.2.0.3;0.1.1.0.0.2.0.3.0;100 / 100;0
0.1.1.0.0.2.0.3;0.1.1.0.0.2.0.3.1;100 / 100;0
0.1.1.0.0.2.0.3;0.1.1.0.0.2.0.3.2;100 / 100;0
0.1.1.0.0.2.0.3;0.1.1.0.0.2.0.3.3;100 / 100;0
0.1.1.0.0.2.0.3;0.1.1.0.0.2.0.3.4;100 / 100;0
0.1.1.0.0.2.0.3;0.1.1.0.0.2.0.3.5;100 / 100;0
0.1.1.0.0.2.0.3;0.1.1.0.0.2.0.3.6;100 / 100;0
0.1.1.0.0.2.0.3;0.1.1.0.0.2.0.3.7;100 / 100;0
0.1.1.0.0.2.0.3;0.1.1.0.0.2.0.3.8;100 / 100;0
0.1.1.0.0.2.0.3;0.1.1.0.0.2.0.3.9;100 / 100;0
0.1.1.0.0.2.0.4;0.1.1.0.0.2.0.4.0;200 / 200;0
0.1.1.0.0.2.0.4;0.1.1.0.0.2.0.4.1;200 / 200;0
0.1.1.0.0.2.0.4;0.1.1.0.0.2.0.4.2;200 / 200;0
0.1.1.0.0.2.0.4;0.1.1.0.0.2.0.4.3;200 / 200;0
0.1.1.0.0.2.0.4;0.1.1.0.0.2.0.4.4;200 / 200;0
0.1.1.0.0.2.0.4;0.1.1.0.0.2.0.4.5;100 / 100;0
0.1.1.0.0.2.0.4;0.1.1.0.0.2.0.4.6;100 / 100;0
0.1.1.0.0.2.0.4;0.1.1.0.0.2.0.4.7;100 / 100;0
0.1.1.0.0.2.0.4;0.1.1.0.0.2.0.4.8;100 / 100;0
0.1.1.0.0.2.0.4;0.1.1.0.0.2.0.4.9;100 / 100;0
0.1.1.0.0.2.0.4;0.1.1.0.0.2.0.4.10;100 / 100;0
0.1.1.0.0.2.0.4;0.1.1.0.0.2.0.4.11;97 / 100;0
0.1.1.0.0.2.0.5;0.1.1.0.0.2.0.5.0;200 / 200;0
0.1.1.0.0.2.0.5;0.1.1.0.0.2.0.5.1;200 / 200;0
0.1.1.0.0.2.0.5;0.1.1.0.0.2.0.5.2;200 / 200;0
0.1.1.0.0.2.0.5;0.1.1.0.0.2.0.5.3;200 / 200;0
0.1.1.0.0.2.0.5;0.1.1.0.0.2.0.5.4;200 / 200;0
0.1.1.0.0.2.0.5;0.1.1.0.0.2.0.5.5;200 / 200;0
0.1.1.0.0.2.0.5;0.1.1.0.0.2.0.5.6;200 / 200;0
0.1.1.0.0.2.0.5;0.1.1.0.0.2.0.5.7;200 / 200;0
0.1.1.0.0.2.0.5;0.1.1.0.0.2.0.5.8;200 / 200;0
0.1.1.0.0.2.0.5;0.1.1.0.0.2.0.5.9;100 / 100;0
0.1.1.0.0.2.0.5;0.1.1.0.0.2.0.5.10;100 / 100;0
0.1.1.0.0.2.0.5;0.1.1.0.0.2.0.5.11;100 / 100;0
0.1.1.0.0.2.0.6;0.1.1.0.0.2.0.6.0;200 / 200;0
0.1.1.0.0.2.0.6;0.1.1.0.0.2.0.6.1;200 / 200;0
0.1.1.0.0.2.0.6;0.1.1.0.0.2.0.6.2;100 / 100;0
0.1.1.0.0.2.0.6;0.1.1.0.0.2.0.6.3;100 / 100;0
0.1.1.0.0.2.0.6;0.1.1.0.0.2.0.6.4;100 / 100;0
0.1.1.0.0.2.0.6;0.1.1.0.0.2.0.6.5;100 / 100;0
0.1.1.0.0.2.0.6;0.1.1.0.0.2.0.6.6;100 / 100;0
0.1.1.0.0.2.0.6;0.1.1.0.0.2.0.6.7;100 / 100;0
0.1.1.0.0.2.0.6;0.1.1.0.0.2.0.6.8;100 / 100;0
0.1.1.0.0.2.0.6;0.1.1.0.0.2.0.6.9;100 / 100;0
0.1.1.0.0.2.0.6;0.1.1.0.0.2.0.6.10;100 / 100;0
0.1.1.0.0.2.0.6;0.1.1.0.0.2.0.6.11;100 / 100;0
0.1.1.0.0.3.0.0;0.1.1.0.0.3.0.0.0;200 / 200;0
0.1.1.0.0.3.0.0;0.1.1.0.0.3.0.0.1;200 / 200;0
0.1.1.0.0.3.0.0;0.1.1.0.0.3.0.0.2;200 / 200;0
0.1.1.0.0.3.0.0;0.1.1.0.0.3.0.0.3;200 / 200;0
0.1.1.0.0.3.0.0;0.1.1.0.0.3.0.0.4;200 / 200;0
0.1.1.0.0.3.0.0;0.1.1.0.0.3.0.0.5;100 / 100;0
0.1.1.0.0.3.0.0;0.1.1.0.0.3.0.0.6;100 / 100;0
0.1.1.0.0.3.0.0;0.1.1.0.0.3.0.0.7;100 / 100;0
0.1.1.0.0.3.0.0;0.1.1.0.0.3.0.0.8;100 / 100;0
0.1.1.0.0.3.0.0;0.1.1.0.0.3.0.0.9;100 / 100;0
0.1.1.0.0.3.0.0;0.1.1.0.0.3.0.0.10;100 / 100;0
0.1.1.0.0.3.0.0;0.1.1.0.0.3.0.0.11;100 / 100;0
0.1.1.0.0.3.0.1;0.1.1.0.0.3.0.1.0;100 / 100;0
0.1.1.0.0.3.0.1;0.1.1.0.0.3.0.1.1;100 / 100;0
0.1.1.0.0.3.0.1;0.1.1.0.0.3.0.1.2;100 / 100;0
0.1.1.0.0.3.0.1;0.1.1.0.0.3.0.1.3;100 / 100;0
0.1.1.0.0.3.0.1;0.1.1.0.0.3.0.1.4;100 / 100;0
0.1.1.0.0.3.0.1;0.1.1.0.0.3.0.1.5;100 / 100;0
0.1.1.0.0.3.0.1;0.1.1.0.0.3.0.1.6;100 / 100;0
0.1.1.0.0.3.0.1;0.1.1.0.0.3.0.1.7;100 / 100;0
0.1.1.0.0.3.0.1;0.1.1.0.0.3.0.1.8;100 / 100;0
0.1.1.0.0.3.0.1;0.1.1.0.0.3.0.1.9;100 / 100;0
0.1.1.0.0.3.0.1;0.1.1.0.0.3.0.1.10;100 / 100;0
0.1.1.0.0.3.0.1;0.1.1.0.0.3.0.1.11;100 / 100;0
0.1.1.0.0.3.0.2;0.1.1.0.0.3.0.2.0;200 / 200;0
0.1.1.0.0.3.0.2;0.1.1.0.0.3.0.2.1;200 / 200;0
0.1.1.0.0.3.0.2;0.1.1.0.0.3.0.2.2;200 / 200;0
0.1.1.0.0.3.0.2;0.1.1.0.0.3.0.2.3;200 / 200;0
0.1.1.0.0.3.0.2;0.1.1.0.0.3.0.2.4;100 / 100;0
0.1.1.0.0.3.0.2;0.1.1.0.0.3.0.2.5;100 / 100;0
0.1.1.0.0.3.0.2;0.1.1.0.0.3.0.2.6;100 / 100;0
0.1.1.0.0.3.0.2;0.1.1.0.0.3.0.2.7;100 / 100;0
0.1.1.0.0.3.0.2;0.1.1.0.0.3.0.2.8;100 / 100;0
0.1.1.0.0.3.0.2;0.1.1.0.0.3.0.2.9;100 / 100;0
