0.1.0.1;0.1.0.1.0;38900 / 38900;0
0.1.0.1.0.0.0.0.1;0.1.0.1.0.0.0.0.1.9;900 / 900;0
0.1.0.1.0.0.1.0.0;0.1.0.1.0.0.1.0.0.0;1000 / 1000;0
0.1.0.1.0.0.1.0.0;0.1.0.1.0.0.1.0.0.1;1000 / 1000;0
0.1.0.1.0.0.1.0.0;0.1.0.1.0.0.1.0.0.2;1000 / 1000;0
0.1.0.1.0.0.1.0.0;0.1.0.1.0.0.1.0.0.3;1000 / 1000;0
0.1.0.1.0.0.1.0.0;0.1.0.1.0.0.1.0.0.4;900 / 900;0
0.1.0.1.0.0.1.0.0;0.1.0.1.0.0.1.0.0.5;900 / 900;0
0.1.0.1.0.0.1.0.0;0.1.0.1.0.0.1.0.0.6;900 / 900;0
0.1.0.1.0.0.1.0.0;0.1.0.1.0.0.1.0.0.7;900 / 900;0
0.1.0.1.0.0.1.0.0;0.1.0.1.0.0.1.0.0.8;900 / 900;0
0.1.0.1.0.0.1.0.0;0.1.0.1.0.0.1.0.0.9;900 / 900;0
0.1.0.1.0.0.1.0.1;0.1.0.1.0.0.1.0.1.0;1100 / 1100;0
0.1.0.1.0.0.1.0.1;0.1.0.1.0.0.1.0.1.1;1100 / 1100;0
0.1.0.1.0.0.1.0.1;0.1.0.1.0.0.1.0.1.2;1100 / 1100;0
0.1.0.1.0.0.1.0.1;0.1.0.1.0.0.1.0.1.3;1100 / 1100;0
0.1.0.1.0.0.1.0.1;0.1.0.1.0.0.1.0.1.4;1100 / 1100;0
0.1.0.1.0.0.1.0.1;0.1.0.1.0.0.1.0.1.5;1000 / 1000;0
0.1.0.1.0.0.1.0.1;0.1.0.1.0.0.1.0.1.6;1000 / 1000;0
0.1.0.1.0.0.1.0.1;0.1.0.1.0.0.1.0.1.7;1000 / 1000;0
0.1.0.1.0.0.1.0.1;0.1.0.1.0.0.1.0.1.8;1000 / 1000;0
0.1.0.1.0.0.1.0.1;0.1.0.1.0.0.1.0.1.9;1000 / 1000;0
0.1.0.1.0.0.0.0.0.0;0.1.0.1.0.0.0.0.0.0.0;200 / 200;0
0.1.0.1.0.0.0.0.0.0;0.1.0.1.0.0.0.0.0.0.1;100 / 100;0
0.1.0.1.0.0.0.0.0.0;0.1.0.1.0.0.0.0.0.0.2;100 / 100;0
0.1.0.1.0.0.0.0.0.0;0.1.0.1.0.0.0.0.0.0.3;100 / 100;0
0.1.0.1.0.0.0.0.0.0;0.1.0.1.0.0.0.0.0.0.4;100 / 100;0
0.1.0.1.0.0.0.0.0.0;0.1.0.1.0.0.0.0.0.0.5;100 / 100;0
0.1.0.1.0.0.0.0.0.0;0.1.0.1.0.0.0.0.0.0.6;100 / 100;0
0.1.0.1.0.0.0.0.0.0;0.1.0.1.0.0.0.0.0.0.7;100 / 100;0
0.1.0.1.0.0.0.0.0.1;0.1.0.1.0.0.0.0.0.1.0;200 / 200;0
0.1.0.1.0.0.0.0.0.1;0.1.0.1.0.0.0.0.0.1.1;100 / 100;0
0.1.0.1.0.0.0.0.0.1;0.1.0.1.0.0.0.0.0.1.2;100 / 100;0
0.1.0.1.0.0.0.0.0.1;0.1.0.1.0.0.0.0.0.1.3;100 / 100;0
0.1.0.1.0.0.0.0.0.1;0.1.0.1.0.0.0.0.0.1.4;100 / 100;0
0.1.0.1.0.0.0.0.0.1;0.1.0.1.0.0.0.0.0.1.5;100 / 100;0
0.1.0.1.0.0.0.0.0.1;0.1.0.1.0.0.0.0.0.1.6;100 / 100;0
0.1.0.1.0.0.0.0.0.1;0.1.0.1.0.0.0.0.0.1.7;100 / 100;0
0.1.0.1.0.0.0.0.0.2;0.1.0.1.0.0.0.0.0.2.0;200 / 200;0
0.1.0.1.0.0.0.0.0.2;0.1.0.1.0.0.0.0.0.2.1;200 / 200;0
0.1.0.1.0.0.0.0.0.2;0.1.0.1.0.0.0.0.0.2.2;200 / 200;0
0.1.0.1.0.0.0.0.0.2;0.1.0.1.0.0.0.0.0.2.3;100 / 100;0
0.1.0.1.0.0.0.0.0.2;0.1.0.1.0.0.0.0.0.2.4;100 / 100;0
0.1.0.1.0.0.0.0.0.2;0.1.0.1.0.0.0.0.0.2.5;100 / 100;0
0.1.0.1.0.0.0.0.0.3;0.1.0.1.0.0.0.0.0.3.0;200 / 200;0
0.1.0.1.0.0.0.0.0.3;0.1.0.1.0.0.0.0.0.3.1;200 / 200;0
0.1.0.1.0.0.0.0.0.3;0.1.0.1.0.0.0.0.0.3.2;100 / 100;0
0.1.0.1.0.0.0.0.0.3;0.1.0.1.0.0.0.0.0.3.3;100 / 100;0
0.1.0.1.0.0.0.0.0.3;0.1.0.1.0.0.0.0.0.3.4;100 / 100;0
0.1.0.1.0.0.0.0.0.3;0.1.0.1.0.0.0.0.0.3.5;100 / 100;0
0.1.0.1.0.0.0.0.0.4;0.1.0.1.0.0.0.0.0.4.0;200 / 200;0
0.1.0.1.0.0.0.0.0.4;0.1.0.1.0.0.0.0.0.4.1;200 / 200;0
0.1.0.1.0.0.0.0.0.4;0.1.0.1.0.0.0.0.0.4.2;200 / 200;0
0.1.0.1.0.0.0.0.0.4;0.1.0.1.0.0.0.0.0.4.3;200 / 200;0
0.1.0.1.0.0.0.0.0.5;0.1.0.1.0.0.0.0.0.5.0;200 / 200;0
0.1.0.1.0.0.0.0.0.5;0.1.0.1.0.0.0.0.0.5.1;200 / 200;0
0.1.0.1.0.0.0.0.0.5;0.1.0.1.0.0.0.0.0.5.2;200 / 200;0
0.1.0.1.0.0.0.0.0.5;0.1.0.1.0.0.0.0.0.5.3;200 / 200;0
0.1.0.1.0.0.0.0.0.6;0.1.0.1.0.0.0.0.0.6.0;400 / 400;0
0.1.0.1.0.0.0.0.0.6;0.1.0.1.0.0.0.0.0.6.1;400 / 400;0
0.1.0.1.0.0.0.0.0.7;0.1.0.1.0.0.0.0.0.7.0;400 / 400;0
0.1.0.1.0.0.0.0.0.7;0.1.0.1.0.0.0.0.0.7.1;400 / 400;0
0.1.0.1.0.0.0.0.0.8;0.1.0.1.0.0.0.0.0.8.0;800 / 800;0
0.1.0.1.0.0.0.0.0.9;0.1.0.1.0.0.0.0.0.9.0;800 / 800;0
0.1.0.1.0.0.0.0.1.0;0.1.0.1.0.0.0.0.1.0.0;200 / 200;0
0.1.0.1.0.0.0.0.1.0;0.1.0.1.0.0.0.0.1.0.1;100 / 100;0
0.1.0.1.0.0.0.0.1.0;0.1.0.1.0.0.0.0.1.0.2;100 / 100;0
0.1.0.1.0.0.0.0.1.0;0.1.0.1.0.0.0.0.1.0.3;100 / 100;0
0.1.0.1.0.0.0.0.1.0;0.1.0.1.0.0.0.0.1.0.4;100 / 100;0
0.1.0.1.0.0.0.0.1.0;0.1.0.1.0.0.0.0.1.0.5;100 / 100;0
0.1.0.1.0.0.0.0.1.0;0.1.0.1.0.0.0.0.1.0.6;100 / 100;0
0.1.0.1.0.0.0.0.1.0;0.1.0.1.0.0.0.0.1.0.7;100 / 100;0
0.1.0.1.0.0.0.0.1.1;0.1.0.1.0.0.0.0.1.1.0;200 / 200;0
0.1.0.1.0.0.0.0.1.1;0.1.0.1.0.0.0.0.1.1.1;100 / 100;0
0.1.0.1.0.0.0.0.1.1;0.1.0.1.0.0.0.0.1.1.2;100 / 100;0
0.1.0.1.0.0.0.0.1.1;0.1.0.1.0.0.0.0.1.1.3;100 / 100;0
0.1.0.1.0.0.0.0.1.1;0.1.0.1.0.0.0.0.1.1.4;100 / 100;0
0.1.0.1.0.0.0.0.1.1;0.1.0.1.0.0.0.0.1.1.5;100 / 100;0
0.1.0.1.0.0.0.0.1.1;0.1.0.1.0.0.0.0.1.1.6;100 / 100;0
0.1.0.1.0.0.0.0.1.1;0.1.0.1.0.0.0.0.1.1.7;100 / 100;0
0.1.0.1.0.0.0.0.1.2;0.1.0.1.0.0.0.0.1.2.0;200 / 200;0
0.1.0.1.0.0.0.0.1.2;0.1.0.1.0.0.0.0.1.2.1;200 / 200;0
0.1.0.1.0.0.0.0.1.2;0.1.0.1.0.0.0.0.1.2.2;200 / 200;0
0.1.0.1.0.0.0.0.1.2;0.1.0.1.0.0.0.0.1.2.3;100 / 100;0
0.1.0.1.0.0.0.0.1.2;0.1.0.1.0.0.0.0.1.2.4;100 / 100;0
0.1.0.1.0.0.0.0.1.2;0.1.0.1.0.0.0.0.1.2.5;100 / 100;0
0.1.0.1.0.0.0.0.1.3;0.1.0.1.0.0.0.0.1.3.0;200 / 200;0
0.1.0.1.0.0.0.0.1.3;0.1.0.1.0.0.0.0.1.3.1;200 / 200;0
0.1.0.1.0.0.0.0.1.3;0.1.0.1.0.0.0.0.1.3.2;100 / 100;0
0.1.0.1.0.0.0.0.1.3;0.1.0.1.0.0.0.0.1.3.3;100 / 100;0
0.1.0.1.0.0.0.0.1.3;0.1.0.1.0.0.0.0.1.3.4;100 / 100;0
0.1.0.1.0.0.0.0.1.3;0.1.0.1.0.0.0.0.1.3.5;100 / 100;0
0.1.0.1.0.0.0.0.1.4;0.1.0.1.0.0.0.0.1.4.0;200 / 200;0
0.1.0.1.0.0.0.0.1.4;0.1.0.1.0.0.0.0.1.4.1;200 / 200;0
0.1.0.1.0.0.0.0.1.4;0.1.0.1.0.0.0.0.1.4.2;200 / 200;0
0.1.0.1.0.0.0.0.1.4;0.1.0.1.0.0.0.0.1.4.3;200 / 200;0
0.1.0.1.0.0.0.0.1.5;0.1.0.1.0.0.0.0.1.5.0;200 / 200;0
0.1.0.1.0.0.0.0.1.5;0.1.0.1.0.0.0.0.1.5.1;200 / 200;0
0.1.0.1.0.0.0.0.1.5;0.1.0.1.0.0.0.0.1.5.2;200 / 200;0
0.1.0.1.0.0.0.0.1.5;0.1.0.1.0.0.0.0.1.5.3;200 / 200;0
0.1.0.1.0.0.0.0.1.6;0.1.0.1.0.0.0.0.1.6.0;400 / 400;0
0.1.0.1.0.0.0.0.1.6;0.1.0.1.0.0.0.0.1.6.1;400 / 400;0
0.1.0.1.0.0.0.0.1.7;0.1.0.1.0.0.0.0.1.7.0;400 / 400;0
0.1.0.1.0.0.0.0.1.7;0.1.0.1.0.0.0.0.1.7.1;400 / 400;0
0.1.0.1.0.0.0.0.1.8;0.1.0.1.0.0.0.0.1.8.0;800 / 800;0
0.1.0.1.0.0.0.0.1.9;0.1.0.1.0.0.0.0.1.9.0;800 / 800;0
0.1.0.1.0.0.1.0.0.0;0.1.0.1.0.0.1.0.0.0.0;200 / 200;0
0.1.0.1.0.0.1.0.0.0;0.1.0.1.0.0.1.0.0.0.1;100 / 100;0
0.1.0.1.0.0.1.0.0.0;0.1.0.1.0.0.1.0.0.0.2;100 / 100;0
0.1.0.1.0.0.1.0.0.0;0.1.0.1.0.0.1.0.0.0.3;100 / 100;0
0.1.0.1.0.0.1.0.0.0;0.1.0.1.0.0.1.0.0.0.4;100 / 100;0
0.1.0.1.0.0.1.0.0.0;0.1.0.1.0.0.1.0.0.0.5;100 / 100;0
0.1.0.1.0.0.1.0.0.0;0.1.0.1.0.0.1.0.0.0.6;100 / 100;0
0.1.0.1.0.0.1.0.0.0;0.1.0.1.0.0.1.0.0.0.7;100 / 100;0
0.1.0.1.0.0.1.0.0.1;0.1.0.1.0.0.1.0.0.1.0;300 / 300;0
0.1.0.1.0.0.1.0.0.1;0.1.0.1.0.0.1.0.0.1.1;200 / 200;0
0.1.0.1.0.0.1.0.0.1;0.1.0.1.0.0.1.0.0.1.2;200 / 200;0
0.1.0.1.0.0.1.0.0.1;0.1.0.1.0.0.1.0.0.1.3;200 / 200;0
0.1.0.1.0.0.1.0.0.2;0.1.0.1.0.0.1.0.0.2.0;200 / 200;0
0.1.0.1.0.0.1.0.0.2;0.1.0.1.0.0.1.0.0.2.1;200 / 200;0
0.1.0.1.0.0.1.0.0.2;0.1.0.1.0.0.1.0.0.2.2;200 / 200;0
0.1.0.1.0.0.1.0.0.2;0.1.0.1.0.0.1.0.0.2.3;100 / 100;0
0.1.0.1.0.0.1.0.0.2;0.1.0.1.0.0.1.0.0.2.4;100 / 100;0
0.1.0.1.0.0.1.0.0.2;0.1.0.1.0.0.1.0.0.2.5;100 / 100;0
0.1.0.1.0.0.1.0.0.3;0.1.0.1.0.0.1.0.0.3.0;300 / 300;0
0.1.0.1.0.0.1.0.0.3;0.1.0.1.0.0.1.0.0.3.1;300 / 300;0
0.1.0.1.0.0.1.0.0.3;0.1.0.1.0.0.1.0.0.3.2;300 / 300;0
0.1.0.1.0.0.1.0.0.4;0.1.0.1.0.0.1.0.0.4.0;200 / 200;0
0.1.0.1.0.0.1.0.0.4;0.1.0.1.0.0.1.0.0.4.1;200 / 200;0
0.1.0.1.0.0.1.0.0.4;0.1.0.1.0.0.1.0.0.4.2;200 / 200;0
0.1.0.1.0.0.1.0.0.4;0.1.0.1.0.0.1.0.0.4.3;200 / 200;0
0.1.0.1.0.0.1.0.0.5;0.1.0.1.0.0.1.0.0.5.0;400 / 400;0
0.1.0.1.0.0.1.0.0.5;0.1.0.1.0.0.1.0.0.5.1;400 / 400;0
0.1.0.1.0.0.1.0.0.6;0.1.0.1.0.0.1.0.0.6.0;400 / 400;0
0.1.0.1.0.0.1.0.0.6;0.1.0.1.0.0.1.0.0.6.1;400 / 400;0
0.1.0.1.0.0.1.0.0.7;0.1.0.1.0.0.1.0.0.7.0;800 / 800;0
0.1.0.1.0.0.1.0.0.8;0.1.0.1.0.0.1.0.0.8.0;800 / 800;0
0.1.0.1.0.0.1.0.0.9;0.1.0.1.0.0.1.0.0.9.0;800 / 800;0
0.1.0.1.0.0.1.0.1.0;0.1.0.1.0.0.1.0.1.0.0;200 / 200;0
0.1.0.1.0.0.1.0.1.0;0.1.0.1.0.0.1.0.1.0.1;200 / 200;0
0.1.0.1.0.0.1.0.1.0;0.1.0.1.0.0.1.0.1.0.2;100 / 100;0
0.1.0.1.0.0.1.0.1.0;0.1.0.1.0.0.1.0.1.0.3;100 / 100;0
0.1.0.1.0.0.1.0.1.0;0.1.0.1.0.0.1.0.1.0.4;100 / 100;0
0.1.0.1.0.0.1.0.1.0;0.1.0.1.0.0.1.0.1.0.5;100 / 100;0
0.1.0.1.0.0.1.0.1.0;0.1.0.1.0.0.1.0.1.0.6;100 / 100;0
0.1.0.1.0.0.1.0.1.0;0.1.0.1.0.0.1.0.1.0.7;100 / 100;0
0.1.0.1.0.0.1.0.1.1;0.1.0.1.0.0.1.0.1.1.0;300 / 300;0
0.1.0.1.0.0.1.0.1.1;0.1.0.1.0.0.1.0.1.1.1;300 / 300;0
0.1.0.1.0.0.1.0.1.1;0.1.0.1.0.0.1.0.1.1.2;200 / 200;0
0.1.0.1.0.0.1.0.1.1;0.1.0.1.0.0.1.0.1.1.3;200 / 200;0
0.1.0.1.0.0.1.0.1.2;0.1.0.1.0.0.1.0.1.2.0;200 / 200;0
0.1.0.1.0.0.1.0.1.2;0.1.0.1.0.0.1.0.1.2.1;200 / 200;0
0.1.0.1.0.0.1.0.1.2;0.1.0.1.0.0.1.0.1.2.2;200 / 200;0
0.1.0.1.0.0.1.0.1.2;0.1.0.1.0.0.1.0.1.2.3;200 / 200;0
0.1.0.1.0.0.1.0.1.2;0.1.0.1.0.0.1.0.1.2.4;100 / 100;0
0.1.0.1.0.0.1.0.1.2;0.1.0.1.0.0.1.0.1.2.5;100 / 100;0
0.1.0.1.0.0.1.0.1.3;0.1.0.1.0.0.1.0.1.3.0;400 / 400;0
0.1.0.1.0.0.1.0.1.3;0.1.0.1.0.0.1.0.1.3.1;300 / 300;0
0.1.0.1.0.0.1.0.1.3;0.1.0.1.0.0.1.0.1.3.2;300 / 300;0
0.1.0.1.0.0.1.0.1.4;0.1.0.1.0.0.1.0.1.4.0;300 / 300;0
0.1.0.1.0.0.1.0.1.4;0.1.0.1.0.0.1.0.1.4.1;300 / 300;0
0.1.0.1.0.0.1.0.1.4;0.1.0.1.0.0.1.0.1.4.2;200 / 200;0
0.1.0.1.0.0.1.0.1.4;0.1.0.1.0.0.1.0.1.4.3;200 / 200;0
0.1.0.1.0.0.1.0.1.5;0.1.0.1.0.0.1.0.1.5.0;500 / 500;0
0.1.0.1.0.0.1.0.1.5;0.1.0.1.0.0.1.0.1.5.1;400 / 400;0
0.1.0.1.0.0.1.0.1.6;0.1.0.1.0.0.1.0.1.6.0;500 / 500;0
0.1.0.1.0.0.1.0.1.6;0.1.0.1.0.0.1.0.1.6.1;400 / 400;0
0.1.0.1.0.0.1.0.1.7;0.1.0.1.0.0.1.0.1.7.0;900 / 900;0
0.1.0.1.0.0.1.0.1.8;0.1.0.1.0.0.1.0.1.8.0;900 / 900;0
0.1.0.1.0.0.1.0.1.9;0.1.0.1.0.0.1.0.1.9.0;900 / 900;0
0.1.0.1.0.0.0.0.0.0.0;0.1.0.1.0.0.0.0.0.0.0.0;100 / 100;0
0.1.0.1.0.0.0.0.0.1.0;0.1.0.1.0.0.0.0.0.1.0.0;100 / 100;0
0.1.0.1.0.0.0.0.0.2.0;0.1.0.1.0.0.0.0.0.2.0.0;100 / 100;0
0.1.0.1.0.0.0.0.0.2.1;0.1.0.1.0.0.0.0.0.2.1.0;100 / 100;0
0.1.0.1.0.0.0.0.0.2.2;0.1.0.1.0.0.0.0.0.2.2.0;100 / 100;0
0.1.0.1.0.0.0.0.0.3.0;0.1.0.1.0.0.0.0.0.3.0.0;100 / 100;0
0.1.0.1.0.0.0.0.0.3.1;0.1.0.1.0.0.0.0.0.3.1.0;100 / 100;0
0.1.0.1.0.0.0.0.0.4.0;0.1.0.1.0.0.0.0.0.4.0.0;100 / 100;0
0.1.0.1.0.0.0.0.0.4.1;0.1.0.1.0.0.0.0.0.4.1.0;100 / 100;0
0.1.0.1.0.0.0.0.0.4.2;0.1.0.1.0.0.0.0.0.4.2.0;100 / 100;0
0.1.0.1.0.0.0.0.0.4.3;0.1.0.1.0.0.0.0.0.4.3.0;100 / 100;0
0.1.0.1.0.0.0.0.0.5.0;0.1.0.1.0.0.0.0.0.5.0.0;100 / 100;0
0.1.0.1.0.0.0.0.0.5.1;0.1.0.1.0.0.0.0.0.5.1.0;100 / 100;0
0.1.0.1.0.0.0.0.0.5.2;0.1.0.1.0.0.0.0.0.5.2.0;100 / 100;0
0.1.0.1.0.0.0.0.0.5.3;0.1.0.1.0.0.0.0.0.5.3.0;100 / 100;0
0.1.0.1.0.0.0.0.0.6.0;0.1.0.1.0.0.0.0.0.6.0.0;300 / 300;0
0.1.0.1.0.0.0.0.0.6.1;0.1.0.1.0.0.0.0.0.6.1.0;300 / 300;0
0.1.0.1.0.0.0.0.0.7.0;0.1.0.1.0.0.0.0.0.7.0.0;300 / 300;0
0.1.0.1.0.0.0.0.0.7.1;0.1.0.1.0.0.0.0.0.7.1.0;300 / 300;0
0.1.0.1.0.0.0.0.0.8.0;0.1.0.1.0.0.0.0.0.8.0.0;-500 / 500;1
0.1.0.1.0.0.0.0.0.8.0;0.1.0.1.0.0.0.0.0.8.0.1;-200 / 200;1
0.1.0.1.0.0.0.0.0.9.0;0.1.0.1.0.0.0.0.0.9.0.0;-300 / 300;1
0.1.0.1.0.0.0.0.0.9.0;0.1.0.1.0.0.0.0.0.9.0.1;-400 / 400;1
0.1.0.1.0.0.0.0.1.0.0;0.1.0.1.0.0.0.0.1.0.0.0;100 / 100;0
0.1.0.1.0.0.0.0.1.1.0;0.1.0.1.0.0.0.0.1.1.0.0;100 / 100;0
0.1.0.1.0.0.0.0.1.2.0;0.1.0.1.0.0.0.0.1.2.0.0;100 / 100;0
0.1.0.1.0.0.0.0.1.2.1;0.1.0.1.0.0.0.0.1.2.1.0;100 / 100;0
0.1.0.1.0.0.0.0.1.2.2;0.1.0.1.0.0.0.0.1.2.2.0;100 / 100;0
0.1.0.1.0.0.0.0.1.3.0;0.1.0.1.0.0.0.0.1.3.0.0;100 / 100;0
0.1.0.1.0.0.0.0.1.3.1;0.1.0.1.0.0.0.0.1.3.1.0;100 / 100;0
0.1.0.1.0.0.0.0.1.4.0;0.1.0.1.0.0.0.0.1.4.0.0;100 / 100;0
0.1.0.1.0.0.0.0.1.4.1;0.1.0.1.0.0.0.0.1.4.1.0;100 / 100;0
0.1.0.1.0.0.0.0.1.4.2;0.1.0.1.0.0.0.0.1.4.2.0;100 / 100;0
0.1.0.1.0.0.0.0.1.4.3;0.1.0.1.0.0.0.0.1.4.3.0;100 / 100;0
0.1.0.1.0.0.0.0.1.5.0;0.1.0.1.0.0.0.0.1.5.0.0;100 / 100;0
0.1.0.1.0.0.0.0.1.5.1;0.1.0.1.0.0.0.0.1.5.1.0;100 / 100;0
0.1.0.1.0.0.0.0.1.5.2;0.1.0.1.0.0.0.0.1.5.2.0;100 / 100;0
0.1.0.1.0.0.0.0.1.5.3;0.1.0.1.0.0.0.0.1.5.3.0;100 / 100;0
0.1.0.1.0.0.0.0.1.6.0;0.1.0.1.0.0.0.0.1.6.0.0;300 / 300;0
0.1.0.1.0.0.0.0.1.6.1;0.1.0.1.0.0.0.0.1.6.1.0;300 / 300;0
0.1.0.1.0.0.0.0.1.7.0;0.1.0.1.0.0.0.0.1.7.0.0;300 / 300;0
0.1.0.1.0.0.0.0.1.7.1;0.1.0.1.0.0.0.0.1.7.1.0;300 / 300;0
0.1.0.1.0.0.0.0.1.8.0;0.1.0.1.0.0.0.0.1.8.0.0;-600 / 600;1
0.1.0.1.0.0.0.0.1.8.0;0.1.0.1.0.0.0.0.1.8.0.1;-100 / 100;1
0.1.0.1.0.0.0.0.1.9.0;0.1.0.1.0.0.0.0.1.9.0.0;-400 / 400;1
0.1.0.1.0.0.0.0.1.9.0;0.1.0.1.0.0.0.0.1.9.0.1;-300 / 300;1
0.1.0.1.0.0.1.0.0.0.0;0.1.0.1.0.0.1.0.0.0.0.0;100 / 100;0
0.1.0.1.0.0.1.0.0.1.0;0.1.0.1.0.0.1.0.0.1.0.0;100 / 100;0
0.1.0.1.0.0.1.0.0.1.0;0.1.0.1.0.0.1.0.0.1.0.1;100 / 100;0
0.1.0.1.0.0.1.0.0.1.1;0.1.0.1.0.0.1.0.0.1.1.0;100 / 100;0
0.1.0.1.0.0.1.0.0.1.2;0.1.0.1.0.0.1.0.0.1.2.0;100 / 100;0
0.1.0.1.0.0.1.0.0.1.3;0.1.0.1.0.0.1.0.0.1.3.0;100 / 100;0
0.1.0.1.0.0.1.0.0.2.0;0.1.0.1.0.0.1.0.0.2.0.0;100 / 100;0
0.1.0.1.0.0.1.0.0.2.1;0.1.0.1.0.0.1.0.0.2.1.0;100 / 100;0
0.1.0.1.0.0.1.0.0.2.2;0.1.0.1.0.0.1.0.0.2.2.0;100 / 100;0
0.1.0.1.0.0.1.0.0.3.0;0.1.0.1.0.0.1.0.0.3.0.0;100 / 100;0
0.1.0.1.0.0.1.0.0.3.0;0.1.0.1.0.0.1.0.0.3.0.1;100 / 100;0
0.1.0.1.0.0.1.0.0.3.1;0.1.0.1.0.0.1.0.0.3.1.0;200 / 200;0
0.1.0.1.0.0.1.0.0.3.2;0.1.0.1.0.0.1.0.0.3.2.0;200 / 200;0
0.1.0.1.0.0.1.0.0.4.0;0.1.0.1.0.0.1.0.0.4.0.0;100 / 100;0
0.1.0.1.0.0.1.0.0.4.1;0.1.0.1.0.0.1.0.0.4.1.0;100 / 100;0
0.1.0.1.0.0.1.0.0.4.2;0.1.0.1.0.0.1.0.0.4.2.0;100 / 100;0
0.1.0.1.0.0.1.0.0.4.3;0.1.0.1.0.0.1.0.0.4.3.0;100 / 100;0
0.1.0.1.0.0.1.0.0.5.0;0.1.0.1.0.0.1.0.0.5.0.0;300 / 300;0
0.1.0.1.0.0.1.0.0.5.1;0.1.0.1.0.0.1.0.0.5.1.0;300 / 300;0
0.1.0.1.0.0.1.0.0.6.0;0.1.0.1.0.0.1.0.0.6.0.0;300 / 300;0
0.1.0.1.0.0.1.0.0.6.1;0.1.0.1.0.0.1.0.0.6.1.0;300 / 300;0
0.1.0.1.0.0.1.0.0.7.0;0.1.0.1.0.0.1.0.0.7.0.0;700 / 700;0
0.1.0.1.0.0.1.0.0.8.0;0.1.0.1.0.0.1.0.0.8.0.0;-300 / 300;1
0.1.0.1.0.0.1.0.0.8.0;0.1.0.1.0.0.1.0.0.8.0.1;-400 / 400;1
0.1.0.1.0.0.1.0.0.9.0;0.1.0.1.0.0.1.0.0.9.0.0;-100 / 100;1
0.1.0.1.0.0.1.0.0.9.0;0.1.0.1.0.0.1.0.0.9.0.1;-600 / 600;1
0.1.0.1.0.0.1.0.1.0.0;0.1.0.1.0.0.1.0.1.0.0.0;100 / 100;0
0.1.0.1.0.0.1.0.1.0.1;0.1.0.1.0.0.1.0.1.0.1.0;100 / 100;0
0.1.0.1.0.0.1.0.1.1.0;0.1.0.1.0.0.1.0.1.1.0.0;100 / 100;0
0.1.0.1.0.0.1.0.1.1.0;0.1.0.1.0.0.1.0.1.1.0.1;100 / 100;0
0.1.0.1.0.0.1.0.1.1.1;0.1.0.1.0.0.1.0.1.1.1.0;100 / 100;0
0.1.0.1.0.0.1.0.1.1.1;0.1.0.1.0.0.1.0.1.1.1.1;100 / 100;0
0.1.0.1.0.0.1.0.1.1.2;0.1.0.1.0.0.1.0.1.1.2.0;100 / 100;0
