0.3.0.0;0.3.0.0.0;139300 / 139300;0
0.3.0.0.0.6.4;0.3.0.0.0.6.4.0;-300 / 300;1
0.3.0.0.0.6.4;0.3.0.0.0.6.4.1;-300 / 300;1
0.3.0.0.0.6.4;0.3.0.0.0.6.4.2;-300 / 300;1
0.3.0.0.0.6.4;0.3.0.0.0.6.4.3;-300 / 300;1
0.3.0.0.0.6.4;0.3.0.0.0.6.4.4;-200 / 200;1
0.3.0.0.0.6.5;0.3.0.0.0.6.5.0;-300 / 300;1
0.3.0.0.0.6.5;0.3.0.0.0.6.5.1;-300 / 300;1
0.3.0.0.0.6.5;0.3.0.0.0.6.5.2;-300 / 300;1
0.3.0.0.0.6.5;0.3.0.0.0.6.5.3;-300 / 300;1
0.3.0.0.0.6.5;0.3.0.0.0.6.5.4;-200 / 200;1
0.3.0.0.0.6.6;0.3.0.0.0.6.6.0;-1400 / 1400;1
0.3.0.0.0.6.7;0.3.0.0.0.6.7.0;-1300 / 1300;1
0.3.0.0.0.6.8;0.3.0.0.0.6.8.0;-1300 / 1300;1
0.3.0.0.0.6.9;0.3.0.0.0.6.9.0;-1300 / 1300;1
0.3.0.0.0.6.10;0.3.0.0.0.6.10.0;-1300 / 1300;1
0.3.0.0.0.6.11;0.3.0.0.0.6.11.0;-1300 / 1300;1
0.3.0.0.0.7.0;0.3.0.0.0.7.0.0;-300 / 300;1
0.3.0.0.0.7.0;0.3.0.0.0.7.0.1;-300 / 300;1
0.3.0.0.0.7.0;0.3.0.0.0.7.0.2;-200 / 200;1
0.3.0.0.0.7.0;0.3.0.0.0.7.0.3;-200 / 200;1
0.3.0.0.0.7.0;0.3.0.0.0.7.0.4;-200 / 200;1
0.3.0.0.0.7.0;0.3.0.0.0.7.0.5;-200 / 200;1
0.3.0.0.0.7.1;0.3.0.0.0.7.1.0;-300 / 300;1
0.3.0.0.0.7.1;0.3.0.0.0.7.1.1;-200 / 200;1
0.3.0.0.0.7.1;0.3.0.0.0.7.1.2;-200 / 200;1
0.3.0.0.0.7.1;0.3.0.0.0.7.1.3;-200 / 200;1
0.3.0.0.0.7.1;0.3.0.0.0.7.1.4;-200 / 200;1
0.3.0.0.0.7.1;0.3.0.0.0.7.1.5;-200 / 200;1
0.3.0.0.0.7.2;0.3.0.0.0.7.2.0;-300 / 300;1
0.3.0.0.0.7.2;0.3.0.0.0.7.2.1;-300 / 300;1
0.3.0.0.0.7.2;0.3.0.0.0.7.2.2;-300 / 300;1
0.3.0.0.0.7.2;0.3.0.0.0.7.2.3;-200 / 200;1
0.3.0.0.0.7.2;0.3.0.0.0.7.2.4;-200 / 200;1
0.3.0.0.0.7.3;0.3.0.0.0.7.3.0;-300 / 300;1
0.3.0.0.0.7.3;0.3.0.0.0.7.3.1;-200 / 200;1
0.3.0.0.0.7.3;0.3.0.0.0.7.3.2;-200 / 200;1
0.3.0.0.0.7.3;0.3.0.0.0.7.3.3;-200 / 200;1
0.3.0.0.0.7.3;0.3.0.0.0.7.3.4;-200 / 200;1
0.3.0.0.0.7.3;0.3.0.0.0.7.3.5;-200 / 200;1
0.3.0.0.0.7.4;0.3.0.0.0.7.4.0;-300 / 300;1
0.3.0.0.0.7.4;0.3.0.0.0.7.4.1;-300 / 300;1
0.3.0.0.0.7.4;0.3.0.0.0.7.4.2;-300 / 300;1
0.3.0.0.0.7.4;0.3.0.0.0.7.4.3;-200 / 200;1
0.3.0.0.0.7.4;0.3.0.0.0.7.4.4;-200 / 200;1
0.3.0.0.0.7.5;0.3.0.0.0.7.5.0;-300 / 300;1
0.3.0.0.0.7.5;0.3.0.0.0.7.5.1;-300 / 300;1
0.3.0.0.0.7.5;0.3.0.0.0.7.5.2;-300 / 300;1
0.3.0.0.0.7.5;0.3.0.0.0.7.5.3;-200 / 200;1
0.3.0.0.0.7.5;0.3.0.0.0.7.5.4;-200 / 200;1
0.3.0.0.0.7.6;0.3.0.0.0.7.6.0;-1300 / 1300;1
0.3.0.0.0.7.7;0.3.0.0.0.7.7.0;-1300 / 1300;1
0.3.0.0.0.7.8;0.3.0.0.0.7.8.0;-1300 / 1300;1
0.3.0.0.0.7.9;0.3.0.0.0.7.9.0;-1300 / 1300;1
0.3.0.0.0.7.10;0.3.0.0.0.7.10.0;-1300 / 1300;1
0.3.0.0.0.7.11;0.3.0.0.0.7.11.0;-1300 / 1300;1
0.3.0.0.0.0.0.0;0.3.0.0.0.0.0.0.0;-200 / 200;1
0.3.0.0.0.0.0.1;0.3.0.0.0.0.0.1.0;-200 / 200;1
0.3.0.0.0.0.0.2;0.3.0.0.0.0.0.2.0;-200 / 200;1
0.3.0.0.0.0.0.3;0.3.0.0.0.0.0.3.0;-100 / 100;1
0.3.0.0.0.0.0.4;0.3.0.0.0.0.0.4.0;-100 / 100;1
0.3.0.0.0.0.0.5;0.3.0.0.0.0.0.5.0;-100 / 100;1
0.3.0.0.0.0.1.0;0.3.0.0.0.0.1.0.0;-200 / 200;1
0.3.0.0.0.0.1.1;0.3.0.0.0.0.1.1.0;-200 / 200;1
0.3.0.0.0.0.1.2;0.3.0.0.0.0.1.2.0;-200 / 200;1
0.3.0.0.0.0.1.3;0.3.0.0.0.0.1.3.0;-100 / 100;1
0.3.0.0.0.0.1.4;0.3.0.0.0.0.1.4.0;-100 / 100;1
0.3.0.0.0.0.1.5;0.3.0.0.0.0.1.5.0;-100 / 100;1
0.3.0.0.0.0.2.0;0.3.0.0.0.0.2.0.0;-200 / 200;1
0.3.0.0.0.0.2.1;0.3.0.0.0.0.2.1.0;-200 / 200;1
0.3.0.0.0.0.2.2;0.3.0.0.0.0.2.2.0;-200 / 200;1
0.3.0.0.0.0.2.3;0.3.0.0.0.0.2.3.0;-200 / 200;1
0.3.0.0.0.0.2.4;0.3.0.0.0.0.2.4.0;-200 / 200;1
0.3.0.0.0.0.3.0;0.3.0.0.0.0.3.0.0;-200 / 200;1
0.3.0.0.0.0.3.1;0.3.0.0.0.0.3.1.0;-200 / 200;1
0.3.0.0.0.0.3.2;0.3.0.0.0.0.3.2.0;-200 / 200;1
0.3.0.0.0.0.3.3;0.3.0.0.0.0.3.3.0;-100 / 100;1
0.3.0.0.0.0.3.4;0.3.0.0.0.0.3.4.0;-100 / 100;1
0.3.0.0.0.0.3.5;0.3.0.0.0.0.3.5.0;-100 / 100;1
0.3.0.0.0.0.4.0;0.3.0.0.0.0.4.0.0;-200 / 200;1
0.3.0.0.0.0.4.1;0.3.0.0.0.0.4.1.0;-200 / 200;1
0.3.0.0.0.0.4.2;0.3.0.0.0.0.4.2.0;-200 / 200;1
0.3.0.0.0.0.4.3;0.3.0.0.0.0.4.3.0;-200 / 200;1
0.3.0.0.0.0.4.4;0.3.0.0.0.0.4.4.0;-200 / 200;1
0.3.0.0.0.0.5.0;0.3.0.0.0.0.5.0.0;-200 / 200;1
0.3.0.0.0.0.5.1;0.3.0.0.0.0.5.1.0;-200 / 200;1
0.3.0.0.0.0.5.2;0.3.0.0.0.0.5.2.0;-200 / 200;1
0.3.0.0.0.0.5.3;0.3.0.0.0.0.5.3.0;-200 / 200;1
0.3.0.0.0.0.5.4;0.3.0.0.0.0.5.4.0;-200 / 200;1
0.3.0.0.0.0.6.0;0.3.0.0.0.0.6.0.0;100 / 100;0
0.3.0.0.0.0.6.0;0.3.0.0.0.0.6.0.1;600 / 600;0
0.3.0.0.0.0.6.0;0.3.0.0.0.0.6.0.2;100 / 100;0
0.3.0.0.0.0.6.0;0.3.0.0.0.0.6.0.3;100 / 100;0
0.3.0.0.0.0.6.0;0.3.0.0.0.0.6.0.4;200 / 200;0
0.3.0.0.0.0.6.0;0.3.0.0.0.0.6.0.5;100 / 100;0
0.3.0.0.0.0.6.0;0.3.0.0.0.0.6.0.7;200 / 200;0
0.3.0.0.0.0.7.0;0.3.0.0.0.0.7.0.0;100 / 100;0
0.3.0.0.0.0.7.0;0.3.0.0.0.0.7.0.1;200 / 200;0
0.3.0.0.0.0.7.0;0.3.0.0.0.0.7.0.3;200 / 200;0
0.3.0.0.0.0.7.0;0.3.0.0.0.0.7.0.4;100 / 100;0
0.3.0.0.0.0.7.0;0.3.0.0.0.0.7.0.5;100 / 100;0
0.3.0.0.0.0.7.0;0.3.0.0.0.0.7.0.6;500 / 500;0
0.3.0.0.0.0.7.0;0.3.0.0.0.0.7.0.7;100 / 100;0
0.3.0.0.0.0.8.0;0.3.0.0.0.0.8.0.0;200 / 200;0
0.3.0.0.0.0.8.0;0.3.0.0.0.0.8.0.1;200 / 200;0
0.3.0.0.0.0.8.0;0.3.0.0.0.0.8.0.2;100 / 100;0
0.3.0.0.0.0.8.0;0.3.0.0.0.0.8.0.4;200 / 200;0
0.3.0.0.0.0.8.0;0.3.0.0.0.0.8.0.5;200 / 200;0
0.3.0.0.0.0.8.0;0.3.0.0.0.0.8.0.7;400 / 400;0
0.3.0.0.0.0.9.0;0.3.0.0.0.0.9.0.0;300 / 300;0
0.3.0.0.0.0.9.0;0.3.0.0.0.0.9.0.2;100 / 100;0
0.3.0.0.0.0.9.0;0.3.0.0.0.0.9.0.3;100 / 100;0
0.3.0.0.0.0.9.0;0.3.0.0.0.0.9.0.4;200 / 200;0
0.3.0.0.0.0.9.0;0.3.0.0.0.0.9.0.6;200 / 200;0
0.3.0.0.0.0.9.0;0.3.0.0.0.0.9.0.7;400 / 400;0
0.3.0.0.0.0.10.0;0.3.0.0.0.0.10.0.0;200 / 200;0
0.3.0.0.0.0.10.0;0.3.0.0.0.0.10.0.1;200 / 200;0
0.3.0.0.0.0.10.0;0.3.0.0.0.0.10.0.2;200 / 200;0
0.3.0.0.0.0.10.0;0.3.0.0.0.0.10.0.4;400 / 400;0
0.3.0.0.0.0.10.0;0.3.0.0.0.0.10.0.5;100 / 100;0
0.3.0.0.0.0.10.0;0.3.0.0.0.0.10.0.6;100 / 100;0
0.3.0.0.0.0.10.0;0.3.0.0.0.0.10.0.7;100 / 100;0
0.3.0.0.0.0.11.0;0.3.0.0.0.0.11.0.1;100 / 100;0
0.3.0.0.0.0.11.0;0.3.0.0.0.0.11.0.2;400 / 400;0
0.3.0.0.0.0.11.0;0.3.0.0.0.0.11.0.3;300 / 300;0
0.3.0.0.0.0.11.0;0.3.0.0.0.0.11.0.4;200 / 200;0
0.3.0.0.0.0.11.0;0.3.0.0.0.0.11.0.7;300 / 300;0
0.3.0.0.0.1.0.0;0.3.0.0.0.1.0.0.0;-200 / 200;1
0.3.0.0.0.1.0.1;0.3.0.0.0.1.0.1.0;-200 / 200;1
0.3.0.0.0.1.0.2;0.3.0.0.0.1.0.2.0;-200 / 200;1
0.3.0.0.0.1.0.3;0.3.0.0.0.1.0.3.0;-200 / 200;1
0.3.0.0.0.1.0.4;0.3.0.0.0.1.0.4.0;-100 / 100;1
0.3.0.0.0.1.0.5;0.3.0.0.0.1.0.5.0;-100 / 100;1
0.3.0.0.0.1.1.0;0.3.0.0.0.1.1.0.0;-200 / 200;1
0.3.0.0.0.1.1.1;0.3.0.0.0.1.1.1.0;-200 / 200;1
0.3.0.0.0.1.1.2;0.3.0.0.0.1.1.2.0;-200 / 200;1
0.3.0.0.0.1.1.3;0.3.0.0.0.1.1.3.0;-200 / 200;1
0.3.0.0.0.1.1.4;0.3.0.0.0.1.1.4.0;-100 / 100;1
0.3.0.0.0.1.1.5;0.3.0.0.0.1.1.5.0;-100 / 100;1
0.3.0.0.0.1.2.0;0.3.0.0.0.1.2.0.0;-300 / 300;1
0.3.0.0.0.1.2.1;0.3.0.0.0.1.2.1.0;-200 / 200;1
0.3.0.0.0.1.2.2;0.3.0.0.0.1.2.2.0;-200 / 200;1
0.3.0.0.0.1.2.3;0.3.0.0.0.1.2.3.0;-200 / 200;1
0.3.0.0.0.1.2.4;0.3.0.0.0.1.2.4.0;-200 / 200;1
0.3.0.0.0.1.3.0;0.3.0.0.0.1.3.0.0;-200 / 200;1
0.3.0.0.0.1.3.1;0.3.0.0.0.1.3.1.0;-200 / 200;1
0.3.0.0.0.1.3.2;0.3.0.0.0.1.3.2.0;-200 / 200;1
0.3.0.0.0.1.3.3;0.3.0.0.0.1.3.3.0;-200 / 200;1
0.3.0.0.0.1.3.4;0.3.0.0.0.1.3.4.0;-100 / 100;1
0.3.0.0.0.1.3.5;0.3.0.0.0.1.3.5.0;-100 / 100;1
0.3.0.0.0.1.4.0;0.3.0.0.0.1.4.0.0;-300 / 300;1
0.3.0.0.0.1.4.1;0.3.0.0.0.1.4.1.0;-200 / 200;1
0.3.0.0.0.1.4.2;0.3.0.0.0.1.4.2.0;-200 / 200;1
0.3.0.0.0.1.4.3;0.3.0.0.0.1.4.3.0;-200 / 200;1
0.3.0.0.0.1.4.4;0.3.0.0.0.1.4.4.0;-200 / 200;1
0.3.0.0.0.1.5.0;0.3.0.0.0.1.5.0.0;-300 / 300;1
0.3.0.0.0.1.5.1;0.3.0.0.0.1.5.1.0;-200 / 200;1
0.3.0.0.0.1.5.2;0.3.0.0.0.1.5.2.0;-200 / 200;1
0.3.0.0.0.1.5.3;0.3.0.0.0.1.5.3.0;-200 / 200;1
0.3.0.0.0.1.5.4;0.3.0.0.0.1.5.4.0;-200 / 200;1
0.3.0.0.0.1.6.0;0.3.0.0.0.1.6.0.0;200 / 200;0
0.3.0.0.0.1.6.0;0.3.0.0.0.1.6.0.1;100 / 100;0
0.3.0.0.0.1.6.0;0.3.0.0.0.1.6.0.2;500 / 500;0
0.3.0.0.0.1.6.0;0.3.0.0.0.1.6.0.4;100 / 100;0
0.3.0.0.0.1.6.0;0.3.0.0.0.1.6.0.5;200 / 200;0
0.3.0.0.0.1.6.0;0.3.0.0.0.1.6.0.6;100 / 100;0
0.3.0.0.0.1.6.0;0.3.0.0.0.1.6.0.7;200 / 200;0
0.3.0.0.0.1.7.0;0.3.0.0.0.1.7.0.0;100 / 100;0
0.3.0.0.0.1.7.0;0.3.0.0.0.1.7.0.1;200 / 200;0
0.3.0.0.0.1.7.0;0.3.0.0.0.1.7.0.3;200 / 200;0
0.3.0.0.0.1.7.0;0.3.0.0.0.1.7.0.4;100 / 100;0
0.3.0.0.0.1.7.0;0.3.0.0.0.1.7.0.5;100 / 100;0
0.3.0.0.0.1.7.0;0.3.0.0.0.1.7.0.6;300 / 300;0
0.3.0.0.0.1.7.0;0.3.0.0.0.1.7.0.7;400 / 400;0
0.3.0.0.0.1.8.0;0.3.0.0.0.1.8.0.0;200 / 200;0
0.3.0.0.0.1.8.0;0.3.0.0.0.1.8.0.1;100 / 100;0
0.3.0.0.0.1.8.0;0.3.0.0.0.1.8.0.2;300 / 300;0
0.3.0.0.0.1.8.0;0.3.0.0.0.1.8.0.3;100 / 100;0
0.3.0.0.0.1.8.0;0.3.0.0.0.1.8.0.4;100 / 100;0
0.3.0.0.0.1.8.0;0.3.0.0.0.1.8.0.5;200 / 200;0
0.3.0.0.0.1.8.0;0.3.0.0.0.1.8.0.6;100 / 100;0
0.3.0.0.0.1.8.0;0.3.0.0.0.1.8.0.7;300 / 300;0
0.3.0.0.0.1.9.0;0.3.0.0.0.1.9.0.0;300 / 300;0
0.3.0.0.0.1.9.0;0.3.0.0.0.1.9.0.1;200 / 200;0
0.3.0.0.0.1.9.0;0.3.0.0.0.1.9.0.2;100 / 100;0
0.3.0.0.0.1.9.0;0.3.0.0.0.1.9.0.3;200 / 200;0
0.3.0.0.0.1.9.0;0.3.0.0.0.1.9.0.4;100 / 100;0
0.3.0.0.0.1.9.0;0.3.0.0.0.1.9.0.5;300 / 300;0
0.3.0.0.0.1.9.0;0.3.0.0.0.1.9.0.6;100 / 100;0
0.3.0.0.0.1.9.0;0.3.0.0.0.1.9.0.7;100 / 100;0
0.3.0.0.0.1.10.0;0.3.0.0.0.1.10.0.1;300 / 300;0
0.3.0.0.0.1.10.0;0.3.0.0.0.1.10.0.2;300 / 300;0
0.3.0.0.0.1.10.0;0.3.0.0.0.1.10.0.3;200 / 200;0
0.3.0.0.0.1.10.0;0.3.0.0.0.1.10.0.4;100 / 100;0
0.3.0.0.0.1.10.0;0.3.0.0.0.1.10.0.6;200 / 200;0
0.3.0.0.0.1.10.0;0.3.0.0.0.1.10.0.7;300 / 300;0
0.3.0.0.0.1.11.0;0.3.0.0.0.1.11.0.0;300 / 300;0
0.3.0.0.0.1.11.0;0.3.0.0.0.1.11.0.1;300 / 300;0
0.3.0.0.0.1.11.0;0.3.0.0.0.1.11.0.3;300 / 300;0
0.3.0.0.0.1.11.0;0.3.0.0.0.1.11.0.4;100 / 100;0
0.3.0.0.0.1.11.0;0.3.0.0.0.1.11.0.5;100 / 100;0
0.3.0.0.0.1.11.0;0.3.0.0.0.1.11.0.6;200 / 200;0
0.3.0.0.0.1.11.0;0.3.0.0.0.1.11.0.7;100 / 100;0
0.3.0.0.0.2.0.0;0.3.0.0.0.2.0.0.0;-100 / 100;1
0.3.0.0.0.2.0.1;0.3.0.0.0.2.0.1.0;-100 / 100;1
0.3.0.0.0.2.0.2;0.3.0.0.0.2.0.2.0;-100 / 100;1
0.3.0.0.0.2.0.3;0.3.0.0.0.2.0.3.0;-100 / 100;1
0.3.0.0.0.2.0.4;0.3.0.0.0.2.0.4.0;-100 / 100;1
0.3.0.0.0.2.0.5;0.3.0.0.0.2.0.5.0;-100 / 100;1
0.3.0.0.0.2.1.0;0.3.0.0.0.2.1.0.0;-100 / 100;1
0.3.0.0.0.2.1.1;0.3.0.0.0.2.1.1.0;-100 / 100;1
0.3.0.0.0.2.1.2;0.3.0.0.0.2.1.2.0;-100 / 100;1
0.3.0.0.0.2.1.3;0.3.0.0.0.2.1.3.0;-100 / 100;1
0.3.0.0.0.2.1.4;0.3.0.0.0.2.1.4.0;-100 / 100;1
0.3.0.0.0.2.1.5;0.3.0.0.0.2.1.5.0;-100 / 100;1
0.3.0.0.0.2.2.0;0.3.0.0.0.2.2.0.0;-200 / 200;1
0.3.0.0.0.2.2.1;0.3.0.0.0.2.2.1.0;-200 / 200;1
0.3.0.0.0.2.2.2;0.3.0.0.0.2.2.2.0;-100 / 100;1
0.3.0.0.0.2.2.3;0.3.0.0.0.2.2.3.0;-100 / 100;1
0.3.0.0.0.2.2.4;0.3.0.0.0.2.2.4.0;-100 / 100;1
0.3.0.0.0.2.3.0;0.3.0.0.0.2.3.0.0;-100 / 100;1
0.3.0.0.0.2.3.1;0.3.0.0.0.2.3.1.0;-100 / 100;1
0.3.0.0.0.2.3.2;0.3.0.0.0.2.3.2.0;-100 / 100;1
0.3.0.0.0.2.3.3;0.3.0.0.0.2.3.3.0;-100 / 100;1
0.3.0.0.0.2.3.4;0.3.0.0.0.2.3.4.0;-100 / 100;1
0.3.0.0.0.2.3.5;0.3.0.0.0.2.3.5.0;-100 / 100;1
0.3.0.0.0.2.4.0;0.3.0.0.0.2.4.0.0;-200 / 200;1
0.3.0.0.0.2.4.1;0.3.0.0.0.2.4.1.0;-200 / 200;1
0.3.0.0.0.2.4.2;0.3.0.0.0.2.4.2.0;-100 / 100;1
0.3.0.0.0.2.4.3;0.3.0.0.0.2.4.3.0;-100 / 100;1
0.3.0.0.0.2.4.4;0.3.0.0.0.2.4.4.0;-100 / 100;1
0.3.0.0.0.2.5.0;0.3.0.0.0.2.5.0.0;-200 / 200;1
0.3.0.0.0.2.5.1;0.3.0.0.0.2.5.1.0;-200 / 200;1
0.3.0.0.0.2.5.2;0.3.0.0.0.2.5.2.0;-100 / 100;1
0.3.0.0.0.2.5.3;0.3.0.0.0.2.5.3.0;-100 / 100;1
0.3.0.0.0.2.5.4;0.3.0.0.0.2.5.4.0;-100 / 100;1
0.3.0.0.0.2.6.0;0.3.0.0.0.2.6.0.0;200 / 200;0
0.3.0.0.0.2.6.0;0.3.0.0.0.2.6.0.1;200 / 200;0
0.3.0.0.0.2.6.0;0.3.0.0.0.2.6.0.2;100 / 100;0
0.3.0.0.0.2.6.0;0.3.0.0.0.2.6.0.3;100 / 100;0
0.3.0.0.0.2.6.0;0.3.0.0.0.2.6.0.4;200 / 200;0
0.3.0.0.0.2.6.0;0.3.0.0.0.2.6.0.5;100 / 100;0
0.3.0.0.0.2.6.0;0.3.0.0.0.2.6.0.6;100 / 100;0
0.3.0.0.0.2.6.0;0.3.0.0.0.2.6.0.7;100 / 100;0
0.3.0.0.0.2.7.0;0.3.0.0.0.2.7.0.1;100 / 100;0
0.3.0.0.0.2.7.0;0.3.0.0.0.2.7.0.2;400 / 400;0
0.3.0.0.0.2.7.0;0.3.0.0.0.2.7.0.5;200 / 200;0
0.3.0.0.0.2.7.0;0.3.0.0.0.2.7.0.6;300 / 300;0
0.3.0.0.0.2.8.0;0.3.0.0.0.2.8.0.0;200 / 200;0
0.3.0.0.0.2.8.0;0.3.0.0.0.2.8.0.1;100 / 100;0
0.3.0.0.0.2.8.0;0.3.0.0.0.2.8.0.3;200 / 200;0
0.3.0.0.0.2.8.0;0.3.0.0.0.2.8.0.4;100 / 100;0
0.3.0.0.0.2.8.0;0.3.0.0.0.2.8.0.6;100 / 100;0
0.3.0.0.0.2.8.0;0.3.0.0.0.2.8.0.7;300 / 300;0
0.3.0.0.0.2.9.0;0.3.0.0.0.2.9.0.0;300 / 300;0
0.3.0.0.0.2.9.0;0.3.0.0.0.2.9.0.3;200 / 200;0
0.3.0.0.0.2.9.0;0.3.0.0.0.2.9.0.4;100 / 100;0
0.3.0.0.0.2.9.0;0.3.0.0.0.2.9.0.5;400 / 400;0
0.3.0.0.0.2.10.0;0.3.0.0.0.2.10.0.0;100 / 100;0
0.3.0.0.0.2.10.0;0.3.0.0.0.2.10.0.2;200 / 200;0
0.3.0.0.0.2.10.0;0.3.0.0.0.2.10.0.4;100 / 100;0
0.3.0.0.0.2.10.0;0.3.0.0.0.2.10.0.5;100 / 100;0
0.3.0.0.0.2.10.0;0.3.0.0.0.2.10.0.6;200 / 200;0
0.3.0.0.0.2.10.0;0.3.0.0.0.2.10.0.7;300 / 300;0
0.3.0.0.0.2.11.0;0.3.0.0.0.2.11.0.0;100 / 100;0
0.3.0.0.0.2.11.0;0.3.0.0.0.2.11.0.1;200 / 200;0
0.3.0.0.0.2.11.0;0.3.0.0.0.2.11.0.2;100 / 100;0
0.3.0.0.0.2.11.0;0.3.0.0.0.2.11.0.4;300 / 300;0
0.3.0.0.0.2.11.0;0.3.0.0.0.2.11.0.6;100 / 100;0
0.3.0.0.0.2.11.0;0.3.0.0.0.2.11.0.7;200 / 200;0
0.3.0.0.0.3.0.0;0.3.0.0.0.3.0.0.0;-200 / 200;1
0.3.0.0.0.3.0.1;0.3.0.0.0.3.0.1.0;-200 / 200;1
0.3.0.0.0.3.0.2;0.3.0.0.0.3.0.2.0;-100 / 100;1
0.3.0.0.0.3.0.3;0.3.0.0.0.3.0.3.0;-100 / 100;1
0.3.0.0.0.3.0.4;0.3.0.0.0.3.0.4.0;-100 / 100;1
0.3.0.0.0.3.0.5;0.3.0.0.0.3.0.5.0;-100 / 100;1
0.3.0.0.0.3.1.0;0.3.0.0.0.3.1.0.0;-200 / 200;1
0.3.0.0.0.3.1.1;0.3.0.0.0.3.1.1.0;-200 / 200;1
0.3.0.0.0.3.1.2;0.3.0.0.0.3.1.2.0;-100 / 100;1
0.3.0.0.0.3.1.3;0.3.0.0.0.3.1.3.0;-100 / 100;1
0.3.0.0.0.3.1.4;0.3.0.0.0.3.1.4.0;-100 / 100;1
0.3.0.0.0.3.1.5;0.3.0.0.0.3.1.5.0;-100 / 100;1
0.3.0.0.0.3.2.0;0.3.0.0.0.3.2.0.0;-200 / 200;1
0.3.0.0.0.3.2.1;0.3.0.0.0.3.2.1.0;-200 / 200;1
0.3.0.0.0.3.2.2;0.3.0.0.0.3.2.2.0;-200 / 200;1
0.3.0.0.0.3.2.3;0.3.0.0.0.3.2.3.0;-100 / 100;1
0.3.0.0.0.3.2.4;0.3.0.0.0.3.2.4.0;-100 / 100;1
0.3.0.0.0.3.3.0;0.3.0.0.0.3.3.0.0;-200 / 200;1
0.3.0.0.0.3.3.1;0.3.0.0.0.3.3.1.0;-100 / 100;1
0.3.0.0.0.3.3.2;0.3.0.0.0.3.3.2.0;-100 / 100;1
0.3.0.0.0.3.3.3;0.3.0.0.0.3.3.3.0;-100 / 100;1
0.3.0.0.0.3.3.4;0.3.0.0.0.3.3.4.0;-100 / 100;1
0.3.0.0.0.3.3.5;0.3.0.0.0.3.3.5.0;-100 / 100;1
0.3.0.0.0.3.4.0;0.3.0.0.0.3.4.0.0;-200 / 200;1
0.3.0.0.0.3.4.1;0.3.0.0.0.3.4.1.0;-200 / 200;1
0.3.0.0.0.3.4.2;0.3.0.0.0.3.4.2.0;-200 / 200;1
0.3.0.0.0.3.4.3;0.3.0.0.0.3.4.3.0;-100 / 100;1
0.3.0.0.0.3.4.4;0.3.0.0.0.3.4.4.0;-100 / 100;1
0.3.0.0.0.3.5.0;0.3.0.0.0.3.5.0.0;-200 / 200;1
0.3.0.0.0.3.5.1;0.3.0.0.0.3.5.1.0;-200 / 200;1
0.3.0.0.0.3.5.2;0.3.0.0.0.3.5.2.0;-200 / 200;1
0.3.0.0.0.3.5.3;0.3.0.0.0.3.5.3.0;-100 / 100;1
0.3.0.0.0.3.5.4;0.3.0.0.0.3.5.4.0;-100 / 100;1
0.3.0.0.0.3.6.0;0.3.0.0.0.3.6.0.0;200 / 200;0
0.3.0.0.0.3.6.0;0.3.0.0.0.3.6.0.1;200 / 200;0
0.3.0.0.0.3.6.0;0.3.0.0.0.3.6.0.2;200 / 200;0
0.3.0.0.0.3.6.0;0.3.0.0.0.3.6.0.4;400 / 400;0
0.3.0.0.0.3.6.0;0.3.0.0.0.3.6.0.5;100 / 100;0
0.3.0.0.0.3.6.0;0.3.0.0.0.3.6.0.7;100 / 100;0
0.3.0.0.0.3.7.0;0.3.0.0.0.3.7.0.0;200 / 200;0
0.3.0.0.0.3.7.0;0.3.0.0.0.3.7.0.1;100 / 100;0
0.3.0.0.0.3.7.0;0.3.0.0.0.3.7.0.3;400 / 400;0
0.3.0.0.0.3.7.0;0.3.0.0.0.3.7.0.6;200 / 200;0
0.3.0.0.0.3.7.0;0.3.0.0.0.3.7.0.7;300 / 300;0
0.3.0.0.0.3.8.0;0.3.0.0.0.3.8.0.0;300 / 300;0
0.3.0.0.0.3.8.0;0.3.0.0.0.3.8.0.1;100 / 100;0
0.3.0.0.0.3.8.0;0.3.0.0.0.3.8.0.2;200 / 200;0
0.3.0.0.0.3.8.0;0.3.0.0.0.3.8.0.4;300 / 300;0
0.3.0.0.0.3.8.0;0.3.0.0.0.3.8.0.5;100 / 100;0
0.3.0.0.0.3.8.0;0.3.0.0.0.3.8.0.7;200 / 200;0
0.3.0.0.0.3.9.0;0.3.0.0.0.3.9.0.0;300 / 300;0
0.3.0.0.0.3.9.0;0.3.0.0.0.3.9.0.1;100 / 100;0
0.3.0.0.0.3.9.0;0.3.0.0.0.3.9.0.2;100 / 100;0
0.3.0.0.0.3.9.0;0.3.0.0.0.3.9.0.3;200 / 200;0
0.3.0.0.0.3.9.0;0.3.0.0.0.3.9.0.5;200 / 200;0
0.3.0.0.0.3.9.0;0.3.0.0.0.3.9.0.6;100 / 100;0
0.3.0.0.0.3.9.0;0.3.0.0.0.3.9.0.7;200 / 200;0
0.3.0.0.0.3.10.0;0.3.0.0.0.3.10.0.0;300 / 300;0
0.3.0.0.0.3.10.0;0.3.0.0.0.3.10.0.1;100 / 100;0
0.3.0.0.0.3.10.0;0.3.0.0.0.3.10.0.2;100 / 100;0
0.3.0.0.0.3.10.0;0.3.0.0.0.3.10.0.3;100 / 100;0
0.3.0.0.0.3.10.0;0.3.0.0.0.3.10.0.4;200 / 200;0
0.3.0.0.0.3.10.0;0.3.0.0.0.3.10.0.6;100 / 100;0
