0.0.0.0.0;0.0.0.0.0.0;41800 / 41800;0
0.0.0.0.0.0.0.11.0.0;0.0.0.0.0.0.0.11.0.0.4;100 / 100;0
0.0.0.0.0.0.0.11.0.0;0.0.0.0.0.0.0.11.0.0.5;100 / 100;0
0.0.0.0.0.0.0.11.0.0;0.0.0.0.0.0.0.11.0.0.6;100 / 100;0
0.0.0.0.0.0.0.11.0.0;0.0.0.0.0.0.0.11.0.0.7;100 / 100;0
0.0.0.0.0.0.0.11.0.0;0.0.0.0.0.0.0.11.0.0.8;100 / 100;0
0.0.0.0.0.0.0.11.0.0;0.0.0.0.0.0.0.11.0.0.9;100 / 100;0
0.0.0.0.0.0.0.11.0.1;0.0.0.0.0.0.0.11.0.1.0;100 / 100;0
0.0.0.0.0.0.0.11.0.1;0.0.0.0.0.0.0.11.0.1.1;100 / 100;0
0.0.0.0.0.0.0.11.0.1;0.0.0.0.0.0.0.11.0.1.2;100 / 100;0
0.0.0.0.0.0.0.11.0.1;0.0.0.0.0.0.0.11.0.1.3;100 / 100;0
0.0.0.0.0.0.0.11.0.1;0.0.0.0.0.0.0.11.0.1.4;100 / 100;0
0.0.0.0.0.0.1.0.0.0;0.0.0.0.0.0.1.0.0.0.1;100 / 100;0
0.0.0.0.0.0.1.0.1.0;0.0.0.0.0.0.1.0.1.0.0;100 / 100;0
0.0.0.0.0.0.1.0.2.0;0.0.0.0.0.0.1.0.2.0.1;100 / 100;0
0.0.0.0.0.0.1.0.3.0;0.0.0.0.0.0.1.0.3.0.1;100 / 100;0
0.0.0.0.0.0.1.0.4.0;0.0.0.0.0.0.1.0.4.0.0;100 / 100;0
0.0.0.0.0.0.1.1.0.0;0.0.0.0.0.0.1.1.0.0.1;200 / 200;0
0.0.0.0.0.0.1.1.1.0;0.0.0.0.0.0.1.1.1.0.0;100 / 100;0
0.0.0.0.0.0.1.1.1.0;0.0.0.0.0.0.1.1.1.0.1;100 / 100;0
0.0.0.0.0.0.1.1.2.0;0.0.0.0.0.0.1.1.2.0.1;100 / 100;0
0.0.0.0.0.0.1.1.3.0;0.0.0.0.0.0.1.1.3.0.0;100 / 100;0
0.0.0.0.0.0.1.1.4.0;0.0.0.0.0.0.1.1.4.0.0;100 / 100;0
0.0.0.0.0.0.1.2.0.0;0.0.0.0.0.0.1.2.0.0.0;200 / 200;0
0.0.0.0.0.0.1.2.1.0;0.0.0.0.0.0.1.2.1.0.1;200 / 200;0
0.0.0.0.0.0.1.2.2.0;0.0.0.0.0.0.1.2.2.0.1;100 / 100;0
0.0.0.0.0.0.1.2.3.0;0.0.0.0.0.0.1.2.3.0.1;100 / 100;0
0.0.0.0.0.0.1.2.4.0;0.0.0.0.0.0.1.2.4.0.1;100 / 100;0
0.0.0.0.0.0.1.3.0.0;0.0.0.0.0.0.1.3.0.0.0;100 / 100;0
0.0.0.0.0.0.1.3.0.0;0.0.0.0.0.0.1.3.0.0.1;100 / 100;0
0.0.0.0.0.0.1.3.1.0;0.0.0.0.0.0.1.3.1.0.0;100 / 100;0
0.0.0.0.0.0.1.3.1.0;0.0.0.0.0.0.1.3.1.0.1;100 / 100;0
0.0.0.0.0.0.1.3.2.0;0.0.0.0.0.0.1.3.2.0.0;100 / 100;0
0.0.0.0.0.0.1.3.3.0;0.0.0.0.0.0.1.3.3.0.0;100 / 100;0
0.0.0.0.0.0.1.3.4.0;0.0.0.0.0.0.1.3.4.0.1;100 / 100;0
0.0.0.0.0.0.1.4.0.0;0.0.0.0.0.0.1.4.0.0.0;200 / 200;0
0.0.0.0.0.0.1.4.1.0;0.0.0.0.0.0.1.4.1.0.0;100 / 100;0
0.0.0.0.0.0.1.4.1.0;0.0.0.0.0.0.1.4.1.0.1;100 / 100;0
0.0.0.0.0.0.1.4.2.0;0.0.0.0.0.0.1.4.2.0.1;100 / 100;0
0.0.0.0.0.0.1.4.3.0;0.0.0.0.0.0.1.4.3.0.1;100 / 100;0
0.0.0.0.0.0.1.4.4.0;0.0.0.0.0.0.1.4.4.0.1;100 / 100;0
0.0.0.0.0.0.1.5.0.0;0.0.0.0.0.0.1.5.0.0.1;100 / 100;0
0.0.0.0.0.0.1.5.1.0;0.0.0.0.0.0.1.5.1.0.1;100 / 100;0
0.0.0.0.0.0.1.5.2.0;0.0.0.0.0.0.1.5.2.0.0;100 / 100;0
0.0.0.0.0.0.1.5.3.0;0.0.0.0.0.0.1.5.3.0.1;100 / 100;0
0.0.0.0.0.0.1.5.4.0;0.0.0.0.0.0.1.5.4.0.1;100 / 100;0
0.0.0.0.0.0.1.6.0.0;0.0.0.0.0.0.1.6.0.0.0;100 / 100;0
0.0.0.0.0.0.1.6.0.0;0.0.0.0.0.0.1.6.0.0.1;100 / 100;0
0.0.0.0.0.0.1.6.0.0;0.0.0.0.0.0.1.6.0.0.2;100 / 100;0
0.0.0.0.0.0.1.6.0.0;0.0.0.0.0.0.1.6.0.0.3;100 / 100;0
0.0.0.0.0.0.1.6.0.0;0.0.0.0.0.0.1.6.0.0.4;100 / 100;0
0.0.0.0.0.0.1.6.0.0;0.0.0.0.0.0.1.6.0.0.5;100 / 100;0
0.0.0.0.0.0.1.6.0.0;0.0.0.0.0.0.1.6.0.0.6;100 / 100;0
0.0.0.0.0.0.1.6.0.0;0.0.0.0.0.0.1.6.0.0.7;100 / 100;0
0.0.0.0.0.0.1.6.0.1;0.0.0.0.0.0.1.6.0.1.0;100 / 100;0
0.0.0.0.0.0.1.6.0.1;0.0.0.0.0.0.1.6.0.1.1;100 / 100;0
0.0.0.0.0.0.1.6.0.1;0.0.0.0.0.0.1.6.0.1.2;100 / 100;0
0.0.0.0.0.0.1.6.0.1;0.0.0.0.0.0.1.6.0.1.3;100 / 100;0
0.0.0.0.0.0.1.6.0.1;0.0.0.0.0.0.1.6.0.1.4;100 / 100;0
0.0.0.0.0.0.1.6.0.1;0.0.0.0.0.0.1.6.0.1.5;100 / 100;0
0.0.0.0.0.0.1.6.0.1;0.0.0.0.0.0.1.6.0.1.6;100 / 100;0
0.0.0.0.0.0.1.6.0.1;0.0.0.0.0.0.1.6.0.1.7;100 / 100;0
0.0.0.0.0.0.1.7.0.0;0.0.0.0.0.0.1.7.0.0.0;100 / 100;0
0.0.0.0.0.0.1.7.0.0;0.0.0.0.0.0.1.7.0.0.1;100 / 100;0
0.0.0.0.0.0.1.7.0.0;0.0.0.0.0.0.1.7.0.0.2;100 / 100;0
0.0.0.0.0.0.1.7.0.0;0.0.0.0.0.0.1.7.0.0.3;100 / 100;0
0.0.0.0.0.0.1.7.0.0;0.0.0.0.0.0.1.7.0.0.4;100 / 100;0
0.0.0.0.0.0.1.7.0.0;0.0.0.0.0.0.1.7.0.0.5;100 / 100;0
0.0.0.0.0.0.1.7.0.0;0.0.0.0.0.0.1.7.0.0.6;100 / 100;0
0.0.0.0.0.0.1.7.0.0;0.0.0.0.0.0.1.7.0.0.7;100 / 100;0
0.0.0.0.0.0.1.7.0.1;0.0.0.0.0.0.1.7.0.1.0;100 / 100;0
0.0.0.0.0.0.1.7.0.1;0.0.0.0.0.0.1.7.0.1.1;100 / 100;0
0.0.0.0.0.0.1.7.0.1;0.0.0.0.0.0.1.7.0.1.2;100 / 100;0
0.0.0.0.0.0.1.7.0.1;0.0.0.0.0.0.1.7.0.1.3;100 / 100;0
0.0.0.0.0.0.1.7.0.1;0.0.0.0.0.0.1.7.0.1.4;100 / 100;0
0.0.0.0.0.0.1.7.0.1;0.0.0.0.0.0.1.7.0.1.5;100 / 100;0
0.0.0.0.0.0.1.7.0.1;0.0.0.0.0.0.1.7.0.1.6;100 / 100;0
0.0.0.0.0.0.1.7.0.1;0.0.0.0.0.0.1.7.0.1.7;100 / 100;0
0.0.0.0.0.0.1.8.0.0;0.0.0.0.0.0.1.8.0.0.0;100 / 100;0
0.0.0.0.0.0.1.8.0.0;0.0.0.0.0.0.1.8.0.0.1;100 / 100;0
0.0.0.0.0.0.1.8.0.0;0.0.0.0.0.0.1.8.0.0.2;100 / 100;0
0.0.0.0.0.0.1.8.0.0;0.0.0.0.0.0.1.8.0.0.3;100 / 100;0
0.0.0.0.0.0.1.8.0.0;0.0.0.0.0.0.1.8.0.0.4;100 / 100;0
0.0.0.0.0.0.1.8.0.0;0.0.0.0.0.0.1.8.0.0.5;100 / 100;0
0.0.0.0.0.0.1.8.0.0;0.0.0.0.0.0.1.8.0.0.6;100 / 100;0
0.0.0.0.0.0.1.8.0.1;0.0.0.0.0.0.1.8.0.1.0;100 / 100;0
0.0.0.0.0.0.1.8.0.1;0.0.0.0.0.0.1.8.0.1.1;100 / 100;0
0.0.0.0.0.0.1.8.0.1;0.0.0.0.0.0.1.8.0.1.2;100 / 100;0
0.0.0.0.0.0.1.8.0.1;0.0.0.0.0.0.1.8.0.1.3;100 / 100;0
0.0.0.0.0.0.1.8.0.1;0.0.0.0.0.0.1.8.0.1.4;100 / 100;0
0.0.0.0.0.0.1.8.0.1;0.0.0.0.0.0.1.8.0.1.5;100 / 100;0
0.0.0.0.0.0.1.8.0.1;0.0.0.0.0.0.1.8.0.1.6;100 / 100;0
0.0.0.0.0.0.1.8.0.1;0.0.0.0.0.0.1.8.0.1.7;100 / 100;0
0.0.0.0.0.0.1.8.0.1;0.0.0.0.0.0.1.8.0.1.8;100 / 100;0
0.0.0.0.0.0.1.9.0.0;0.0.0.0.0.0.1.9.0.0.0;100 / 100;0
0.0.0.0.0.0.1.9.0.0;0.0.0.0.0.0.1.9.0.0.1;100 / 100;0
0.0.0.0.0.0.1.9.0.0;0.0.0.0.0.0.1.9.0.0.2;100 / 100;0
0.0.0.0.0.0.1.9.0.0;0.0.0.0.0.0.1.9.0.0.3;100 / 100;0
0.0.0.0.0.0.1.9.0.0;0.0.0.0.0.0.1.9.0.0.4;100 / 100;0
0.0.0.0.0.0.1.9.0.0;0.0.0.0.0.0.1.9.0.0.5;100 / 100;0
0.0.0.0.0.0.1.9.0.0;0.0.0.0.0.0.1.9.0.0.6;100 / 100;0
0.0.0.0.0.0.1.9.0.1;0.0.0.0.0.0.1.9.0.1.0;100 / 100;0
0.0.0.0.0.0.1.9.0.1;0.0.0.0.0.0.1.9.0.1.1;100 / 100;0
0.0.0.0.0.0.1.9.0.1;0.0.0.0.0.0.1.9.0.1.2;100 / 100;0
0.0.0.0.0.0.1.9.0.1;0.0.0.0.0.0.1.9.0.1.3;100 / 100;0
0.0.0.0.0.0.1.9.0.1;0.0.0.0.0.0.1.9.0.1.4;100 / 100;0
0.0.0.0.0.0.1.9.0.1;0.0.0.0.0.0.1.9.0.1.5;100 / 100;0
0.0.0.0.0.0.1.9.0.1;0.0.0.0.0.0.1.9.0.1.6;100 / 100;0
0.0.0.0.0.0.1.9.0.1;0.0.0.0.0.0.1.9.0.1.7;100 / 100;0
0.0.0.0.0.0.1.10.0.0;0.0.0.0.0.0.1.10.0.0.0;100 / 100;0
0.0.0.0.0.0.1.10.0.0;0.0.0.0.0.0.1.10.0.0.1;100 / 100;0
0.0.0.0.0.0.1.10.0.0;0.0.0.0.0.0.1.10.0.0.2;100 / 100;0
0.0.0.0.0.0.1.10.0.0;0.0.0.0.0.0.1.10.0.0.3;100 / 100;0
0.0.0.0.0.0.1.10.0.0;0.0.0.0.0.0.1.10.0.0.4;100 / 100;0
0.0.0.0.0.0.1.10.0.0;0.0.0.0.0.0.1.10.0.0.5;100 / 100;0
0.0.0.0.0.0.1.10.0.1;0.0.0.0.0.0.1.10.0.1.0;100 / 100;0
0.0.0.0.0.0.1.10.0.1;0.0.0.0.0.0.1.10.0.1.1;100 / 100;0
0.0.0.0.0.0.1.10.0.1;0.0.0.0.0.0.1.10.0.1.2;100 / 100;0
0.0.0.0.0.0.1.10.0.1;0.0.0.0.0.0.1.10.0.1.3;100 / 100;0
0.0.0.0.0.0.1.10.0.1;0.0.0.0.0.0.1.10.0.1.4;100 / 100;0
0.0.0.0.0.0.1.10.0.1;0.0.0.0.0.0.1.10.0.1.5;100 / 100;0
0.0.0.0.0.0.1.10.0.1;0.0.0.0.0.0.1.10.0.1.6;100 / 100;0
0.0.0.0.0.0.1.10.0.1;0.0.0.0.0.0.1.10.0.1.7;100 / 100;0
0.0.0.0.0.0.1.10.0.1;0.0.0.0.0.0.1.10.0.1.8;100 / 100;0
0.0.0.0.0.0.1.11.0.0;0.0.0.0.0.0.1.11.0.0.0;100 / 100;0
0.0.0.0.0.0.1.11.0.0;0.0.0.0.0.0.1.11.0.0.1;100 / 100;0
0.0.0.0.0.0.1.11.0.0;0.0.0.0.0.0.1.11.0.0.2;100 / 100;0
0.0.0.0.0.0.1.11.0.0;0.0.0.0.0.0.1.11.0.0.3;100 / 100;0
0.0.0.0.0.0.1.11.0.1;0.0.0.0.0.0.1.11.0.1.0;100 / 100;0
0.0.0.0.0.0.1.11.0.1;0.0.0.0.0.0.1.11.0.1.1;100 / 100;0
0.0.0.0.0.0.1.11.0.1;0.0.0.0.0.0.1.11.0.1.2;100 / 100;0
0.0.0.0.0.0.1.11.0.1;0.0.0.0.0.0.1.11.0.1.3;100 / 100;0
0.0.0.0.0.0.1.11.0.1;0.0.0.0.0.0.1.11.0.1.4;100 / 100;0
0.0.0.0.0.0.1.11.0.1;0.0.0.0.0.0.1.11.0.1.5;100 / 100;0
0.0.0.0.0.0.1.11.0.1;0.0.0.0.0.0.1.11.0.1.6;100 / 100;0
0.0.0.0.0.0.1.11.0.1;0.0.0.0.0.0.1.11.0.1.7;100 / 100;0
0.0.0.0.0.0.1.11.0.1;0.0.0.0.0.0.1.11.0.1.8;100 / 100;0
0.0.0.0.0.0.1.11.0.1;0.0.0.0.0.0.1.11.0.1.9;100 / 100;0
0.0.0.0.0.0.1.11.0.1;0.0.0.0.0.0.1.11.0.1.10;100 / 100;0
0.0.0.0.0.0.0.0.0.0.1;0.0.0.0.0.0.0.0.0.0.1.0;100 / 100;0
0.0.0.0.0.0.0.0.1.0.0;0.0.0.0.0.0.0.0.1.0.0.0;100 / 100;0
0.0.0.0.0.0.0.0.2.0.1;0.0.0.0.0.0.0.0.2.0.1.0;100 / 100;0
0.0.0.0.0.0.0.0.3.0.1;0.0.0.0.0.0.0.0.3.0.1.0;100 / 100;0
0.0.0.0.0.0.0.1.0.0.1;0.0.0.0.0.0.0.1.0.0.1.0;100 / 100;0
0.0.0.0.0.0.0.1.0.0.1;0.0.0.0.0.0.0.1.0.0.1.1;100 / 100;0
0.0.0.0.0.0.0.1.1.0.0;0.0.0.0.0.0.0.1.1.0.0.0;100 / 100;0
0.0.0.0.0.0.0.1.2.0.0;0.0.0.0.0.0.0.1.2.0.0.0;100 / 100;0
0.0.0.0.0.0.0.1.3.0.0;0.0.0.0.0.0.0.1.3.0.0.0;100 / 100;0
0.0.0.0.0.0.0.1.4.0.0;0.0.0.0.0.0.0.1.4.0.0.0;100 / 100;0
0.0.0.0.0.0.0.2.0.0.0;0.0.0.0.0.0.0.2.0.0.0.0;100 / 100;0
0.0.0.0.0.0.0.2.0.0.1;0.0.0.0.0.0.0.2.0.0.1.0;100 / 100;0
0.0.0.0.0.0.0.2.1.0.1;0.0.0.0.0.0.0.2.1.0.1.0;100 / 100;0
0.0.0.0.0.0.0.2.2.0.1;0.0.0.0.0.0.0.2.2.0.1.0;100 / 100;0
0.0.0.0.0.0.0.2.3.0.0;0.0.0.0.0.0.0.2.3.0.0.0;100 / 100;0
0.0.0.0.0.0.0.2.4.0.0;0.0.0.0.0.0.0.2.4.0.0.0;100 / 100;0
0.0.0.0.0.0.0.3.0.0.1;0.0.0.0.0.0.0.3.0.0.1.0;100 / 100;0
0.0.0.0.0.0.0.3.0.0.1;0.0.0.0.0.0.0.3.0.0.1.1;100 / 100;0
0.0.0.0.0.0.0.3.1.0.0;0.0.0.0.0.0.0.3.1.0.0.0;100 / 100;0
0.0.0.0.0.0.0.3.2.0.0;0.0.0.0.0.0.0.3.2.0.0.0;100 / 100;0
0.0.0.0.0.0.0.3.3.0.1;0.0.0.0.0.0.0.3.3.0.1.0;100 / 100;0
0.0.0.0.0.0.0.3.4.0.1;0.0.0.0.0.0.0.3.4.0.1.0;100 / 100;0
0.0.0.0.0.0.0.4.0.0.0;0.0.0.0.0.0.0.4.0.0.0.0;100 / 100;0
0.0.0.0.0.0.0.4.0.0.1;0.0.0.0.0.0.0.4.0.0.1.0;100 / 100;0
0.0.0.0.0.0.0.4.1.0.0;0.0.0.0.0.0.0.4.1.0.0.0;100 / 100;0
0.0.0.0.0.0.0.4.2.0.1;0.0.0.0.0.0.0.4.2.0.1.0;100 / 100;0
0.0.0.0.0.0.0.4.3.0.0;0.0.0.0.0.0.0.4.3.0.0.0;100 / 100;0
0.0.0.0.0.0.0.4.4.0.0;0.0.0.0.0.0.0.4.4.0.0.0;100 / 100;0
0.0.0.0.0.0.0.5.0.0.0;0.0.0.0.0.0.0.5.0.0.0.0;100 / 100;0
0.0.0.0.0.0.0.5.1.0.1;0.0.0.0.0.0.0.5.1.0.1.0;100 / 100;0
0.0.0.0.0.0.0.5.2.0.0;0.0.0.0.0.0.0.5.2.0.0.0;100 / 100;0
0.0.0.0.0.0.0.5.3.0.0;0.0.0.0.0.0.0.5.3.0.0.0;100 / 100;0
0.0.0.0.0.0.1.0.0.0.1;0.0.0.0.0.0.1.0.0.0.1.0;100 / 100;0
0.0.0.0.0.0.1.0.1.0.0;0.0.0.0.0.0.1.0.1.0.0.0;100 / 100;0
0.0.0.0.0.0.1.0.2.0.1;0.0.0.0.0.0.1.0.2.0.1.0;100 / 100;0
0.0.0.0.0.0.1.0.3.0.1;0.0.0.0.0.0.1.0.3.0.1.0;100 / 100;0
0.0.0.0.0.0.1.0.4.0.0;0.0.0.0.0.0.1.0.4.0.0.0;100 / 100;0
0.0.0.0.0.0.1.1.0.0.1;0.0.0.0.0.0.1.1.0.0.1.0;100 / 100;0
0.0.0.0.0.0.1.1.0.0.1;0.0.0.0.0.0.1.1.0.0.1.1;100 / 100;0
0.0.0.0.0.0.1.1.1.0.0;0.0.0.0.0.0.1.1.1.0.0.0;100 / 100;0
0.0.0.0.0.0.1.1.1.0.1;0.0.0.0.0.0.1.1.1.0.1.0;100 / 100;0
0.0.0.0.0.0.1.1.2.0.1;0.0.0.0.0.0.1.1.2.0.1.0;100 / 100;0
0.0.0.0.0.0.1.1.3.0.0;0.0.0.0.0.0.1.1.3.0.0.0;100 / 100;0
0.0.0.0.0.0.1.1.4.0.0;0.0.0.0.0.0.1.1.4.0.0.0;100 / 100;0
0.0.0.0.0.0.1.2.0.0.0;0.0.0.0.0.0.1.2.0.0.0.0;100 / 100;0
0.0.0.0.0.0.1.2.0.0.0;0.0.0.0.0.0.1.2.0.0.0.1;100 / 100;0
0.0.0.0.0.0.1.2.1.0.1;0.0.0.0.0.0.1.2.1.0.1.0;100 / 100;0
0.0.0.0.0.0.1.2.1.0.1;0.0.0.0.0.0.1.2.1.0.1.1;100 / 100;0
0.0.0.0.0.0.1.2.2.0.1;0.0.0.0.0.0.1.2.2.0.1.0;100 / 100;0
0.0.0.0.0.0.1.2.3.0.1;0.0.0.0.0.0.1.2.3.0.1.0;100 / 100;0
0.0.0.0.0.0.1.2.4.0.1;0.0.0.0.0.0.1.2.4.0.1.0;100 / 100;0
0.0.0.0.0.0.1.3.0.0.0;0.0.0.0.0.0.1.3.0.0.0.0;100 / 100;0
0.0.0.0.0.0.1.3.0.0.1;0.0.0.0.0.0.1.3.0.0.1.0;100 / 100;0
0.0.0.0.0.0.1.3.1.0.0;0.0.0.0.0.0.1.3.1.0.0.0;100 / 100;0
0.0.0.0.0.0.1.3.1.0.1;0.0.0.0.0.0.1.3.1.0.1.0;100 / 100;0
0.0.0.0.0.0.1.3.2.0.0;0.0.0.0.0.0.1.3.2.0.0.0;100 / 100;0
0.0.0.0.0.0.1.3.3.0.0;0.0.0.0.0.0.1.3.3.0.0.0;100 / 100;0
0.0.0.0.0.0.1.3.4.0.1;0.0.0.0.0.0.1.3.4.0.1.0;100 / 100;0
0.0.0.0.0.0.1.4.0.0.0;0.0.0.0.0.0.1.4.0.0.0.0;100 / 100;0
0.0.0.0.0.0.1.4.0.0.0;0.0.0.0.0.0.1.4.0.0.0.1;100 / 100;0
0.0.0.0.0.0.1.4.1.0.0;0.0.0.0.0.0.1.4.1.0.0.0;100 / 100;0
0.0.0.0.0.0.1.4.1.0.1;0.0.0.0.0.0.1.4.1.0.1.0;100 / 100;0
0.0.0.0.0.0.1.4.2.0.1;0.0.0.0.0.0.1.4.2.0.1.0;100 / 100;0
0.0.0.0.0.0.1.4.3.0.1;0.0.0.0.0.0.1.4.3.0.1.0;100 / 100;0
0.0.0.0.0.0.1.4.4.0.1;0.0.0.0.0.0.1.4.4.0.1.0;100 / 100;0
0.0.0.0.0.0.1.5.0.0.1;0.0.0.0.0.0.1.5.0.0.1.0;100 / 100;0
0.0.0.0.0.0.1.5.1.0.1;0.0.0.0.0.0.1.5.1.0.1.0;100 / 100;0
0.0.0.0.0.0.1.5.2.0.0;0.0.0.0.0.0.1.5.2.0.0.0;100 / 100;0
0.0.0.0.0.0.1.5.3.0.1;0.0.0.0.0.0.1.5.3.0.1.0;100 / 100;0
0.0.0.0.0.0.1.5.4.0.1;0.0.0.0.0.0.1.5.4.0.1.0;100 / 100;0
