0.0.0.2.0.0;0.0.0.2.0.0.0;41700 / 41700;0
0.0.0.2.0.0.0.6.2;0.0.0.2.0.0.0.6.2.1;-100 / 100;1
0.0.0.2.0.0.0.6.2;0.0.0.2.0.0.0.6.2.2;-100 / 100;1
0.0.0.2.0.0.0.6.3;0.0.0.2.0.0.0.6.3.0;-100 / 100;1
0.0.0.2.0.0.0.6.3;0.0.0.2.0.0.0.6.3.1;-100 / 100;1
0.0.0.2.0.0.0.6.3;0.0.0.2.0.0.0.6.3.2;-100 / 100;1
0.0.0.2.0.0.0.6.4;0.0.0.2.0.0.0.6.4.0;-100 / 100;1
0.0.0.2.0.0.0.6.4;0.0.0.2.0.0.0.6.4.1;-100 / 100;1
0.0.0.2.0.0.0.6.4;0.0.0.2.0.0.0.6.4.2;-100 / 100;1
0.0.0.2.0.0.0.6.5;0.0.0.2.0.0.0.6.5.0;-100 / 100;1
0.0.0.2.0.0.0.6.5;0.0.0.2.0.0.0.6.5.1;-100 / 100;1
0.0.0.2.0.0.0.6.5;0.0.0.2.0.0.0.6.5.2;-100 / 100;1
0.0.0.2.0.0.0.6.6;0.0.0.2.0.0.0.6.6.0;-100 / 100;1
0.0.0.2.0.0.0.6.6;0.0.0.2.0.0.0.6.6.1;-100 / 100;1
0.0.0.2.0.0.0.6.7;0.0.0.2.0.0.0.6.7.0;-100 / 100;1
0.0.0.2.0.0.0.6.7;0.0.0.2.0.0.0.6.7.1;-100 / 100;1
0.0.0.2.0.0.0.6.8;0.0.0.2.0.0.0.6.8.0;-200 / 200;1
0.0.0.2.0.0.0.6.9;0.0.0.2.0.0.0.6.9.0;-200 / 200;1
0.0.0.2.0.0.0.6.10;0.0.0.2.0.0.0.6.10.0;-200 / 200;1
0.0.0.2.0.0.0.6.11;0.0.0.2.0.0.0.6.11.0;-200 / 200;1
0.0.0.2.0.0.0.6.12;0.0.0.2.0.0.0.6.12.0;-200 / 200;1
0.0.0.2.0.0.0.6.13;0.0.0.2.0.0.0.6.13.0;-200 / 200;1
0.0.0.2.0.0.0.6.14;0.0.0.2.0.0.0.6.14.0;-200 / 200;1
0.0.0.2.0.0.0.6.15;0.0.0.2.0.0.0.6.15.0;-200 / 200;1
0.0.0.2.0.0.0.7.0;0.0.0.2.0.0.0.7.0.0;-100 / 100;1
0.0.0.2.0.0.0.7.0;0.0.0.2.0.0.0.7.0.1;-100 / 100;1
0.0.0.2.0.0.0.7.0;0.0.0.2.0.0.0.7.0.2;-100 / 100;1
0.0.0.2.0.0.0.7.1;0.0.0.2.0.0.0.7.1.0;-100 / 100;1
0.0.0.2.0.0.0.7.1;0.0.0.2.0.0.0.7.1.1;-100 / 100;1
0.0.0.2.0.0.0.7.1;0.0.0.2.0.0.0.7.1.2;-100 / 100;1
0.0.0.2.0.0.0.7.2;0.0.0.2.0.0.0.7.2.0;-100 / 100;1
0.0.0.2.0.0.0.7.2;0.0.0.2.0.0.0.7.2.1;-100 / 100;1
0.0.0.2.0.0.0.7.2;0.0.0.2.0.0.0.7.2.2;-100 / 100;1
0.0.0.2.0.0.0.7.3;0.0.0.2.0.0.0.7.3.0;-100 / 100;1
0.0.0.2.0.0.0.7.3;0.0.0.2.0.0.0.7.3.1;-100 / 100;1
0.0.0.2.0.0.0.7.3;0.0.0.2.0.0.0.7.3.2;-100 / 100;1
0.0.0.2.0.0.0.7.4;0.0.0.2.0.0.0.7.4.0;-100 / 100;1
0.0.0.2.0.0.0.7.4;0.0.0.2.0.0.0.7.4.1;-100 / 100;1
0.0.0.2.0.0.0.7.5;0.0.0.2.0.0.0.7.5.0;-100 / 100;1
0.0.0.2.0.0.0.7.5;0.0.0.2.0.0.0.7.5.1;-100 / 100;1
0.0.0.2.0.0.0.7.6;0.0.0.2.0.0.0.7.6.0;-100 / 100;1
0.0.0.2.0.0.0.7.6;0.0.0.2.0.0.0.7.6.1;-100 / 100;1
0.0.0.2.0.0.0.7.7;0.0.0.2.0.0.0.7.7.0;-100 / 100;1
0.0.0.2.0.0.0.7.7;0.0.0.2.0.0.0.7.7.1;-100 / 100;1
0.0.0.2.0.0.0.7.8;0.0.0.2.0.0.0.7.8.0;-200 / 200;1
0.0.0.2.0.0.0.7.9;0.0.0.2.0.0.0.7.9.0;-200 / 200;1
0.0.0.2.0.0.0.7.10;0.0.0.2.0.0.0.7.10.0;-200 / 200;1
0.0.0.2.0.0.0.7.11;0.0.0.2.0.0.0.7.11.0;-200 / 200;1
0.0.0.2.0.0.0.7.12;0.0.0.2.0.0.0.7.12.0;-200 / 200;1
0.0.0.2.0.0.0.7.13;0.0.0.2.0.0.0.7.13.0;-200 / 200;1
0.0.0.2.0.0.0.7.14;0.0.0.2.0.0.0.7.14.0;-200 / 200;1
0.0.0.2.0.0.0.7.15;0.0.0.2.0.0.0.7.15.0;-200 / 200;1
0.0.0.2.0.0.0.0.8.0;0.0.0.2.0.0.0.0.8.0.5;100 / 100;0
0.0.0.2.0.0.0.0.9.0;0.0.0.2.0.0.0.0.9.0.1;100 / 100;0
0.0.0.2.0.0.0.0.10.0;0.0.0.2.0.0.0.0.10.0.0;100 / 100;0
0.0.0.2.0.0.0.0.11.0;0.0.0.2.0.0.0.0.11.0.1;100 / 100;0
0.0.0.2.0.0.0.0.12.0;0.0.0.2.0.0.0.0.12.0.0;100 / 100;0
0.0.0.2.0.0.0.0.13.0;0.0.0.2.0.0.0.0.13.0.6;100 / 100;0
0.0.0.2.0.0.0.1.8.0;0.0.0.2.0.0.0.1.8.0.0;100 / 100;0
0.0.0.2.0.0.0.1.9.0;0.0.0.2.0.0.0.1.9.0.2;100 / 100;0
0.0.0.2.0.0.0.1.10.0;0.0.0.2.0.0.0.1.10.0.2;100 / 100;0
0.0.0.2.0.0.0.1.11.0;0.0.0.2.0.0.0.1.11.0.1;100 / 100;0
0.0.0.2.0.0.0.1.12.0;0.0.0.2.0.0.0.1.12.0.5;100 / 100;0
0.0.0.2.0.0.0.1.13.0;0.0.0.2.0.0.0.1.13.0.7;100 / 100;0
0.0.0.2.0.0.0.1.14.0;0.0.0.2.0.0.0.1.14.0.0;100 / 100;0
0.0.0.2.0.0.0.1.15.0;0.0.0.2.0.0.0.1.15.0.0;100 / 100;0
0.0.0.2.0.0.0.2.8.0;0.0.0.2.0.0.0.2.8.0.4;100 / 100;0
0.0.0.2.0.0.0.2.9.0;0.0.0.2.0.0.0.2.9.0.5;100 / 100;0
0.0.0.2.0.0.0.2.10.0;0.0.0.2.0.0.0.2.10.0.1;100 / 100;0
0.0.0.2.0.0.0.2.11.0;0.0.0.2.0.0.0.2.11.0.3;100 / 100;0
0.0.0.2.0.0.0.2.12.0;0.0.0.2.0.0.0.2.12.0.1;100 / 100;0
0.0.0.2.0.0.0.2.13.0;0.0.0.2.0.0.0.2.13.0.1;100 / 100;0
0.0.0.2.0.0.0.2.14.0;0.0.0.2.0.0.0.2.14.0.0;100 / 100;0
0.0.0.2.0.0.0.2.15.0;0.0.0.2.0.0.0.2.15.0.6;100 / 100;0
0.0.0.2.0.0.0.3.8.0;0.0.0.2.0.0.0.3.8.0.1;100 / 100;0
0.0.0.2.0.0.0.3.8.0;0.0.0.2.0.0.0.3.8.0.2;100 / 100;0
0.0.0.2.0.0.0.3.9.0;0.0.0.2.0.0.0.3.9.0.6;200 / 200;0
0.0.0.2.0.0.0.3.10.0;0.0.0.2.0.0.0.3.10.0.0;200 / 200;0
0.0.0.2.0.0.0.3.11.0;0.0.0.2.0.0.0.3.11.0.6;100 / 100;0
0.0.0.2.0.0.0.3.12.0;0.0.0.2.0.0.0.3.12.0.5;100 / 100;0
0.0.0.2.0.0.0.3.13.0;0.0.0.2.0.0.0.3.13.0.7;100 / 100;0
0.0.0.2.0.0.0.3.14.0;0.0.0.2.0.0.0.3.14.0.7;100 / 100;0
0.0.0.2.0.0.0.3.15.0;0.0.0.2.0.0.0.3.15.0.1;100 / 100;0
0.0.0.2.0.0.0.4.8.0;0.0.0.2.0.0.0.4.8.0.6;100 / 100;0
0.0.0.2.0.0.0.4.9.0;0.0.0.2.0.0.0.4.9.0.4;100 / 100;0
0.0.0.2.0.0.0.4.10.0;0.0.0.2.0.0.0.4.10.0.2;100 / 100;0
0.0.0.2.0.0.0.4.11.0;0.0.0.2.0.0.0.4.11.0.2;100 / 100;0
0.0.0.2.0.0.0.4.12.0;0.0.0.2.0.0.0.4.12.0.3;100 / 100;0
0.0.0.2.0.0.0.4.13.0;0.0.0.2.0.0.0.4.13.0.2;100 / 100;0
0.0.0.2.0.0.0.4.14.0;0.0.0.2.0.0.0.4.14.0.5;100 / 100;0
0.0.0.2.0.0.0.4.15.0;0.0.0.2.0.0.0.4.15.0.1;100 / 100;0
0.0.0.2.0.0.0.5.8.0;0.0.0.2.0.0.0.5.8.0.7;100 / 100;0
0.0.0.2.0.0.0.5.9.0;0.0.0.2.0.0.0.5.9.0.2;100 / 100;0
0.0.0.2.0.0.0.5.10.0;0.0.0.2.0.0.0.5.10.0.0;100 / 100;0
0.0.0.2.0.0.0.5.11.0;0.0.0.2.0.0.0.5.11.0.0;100 / 100;0
0.0.0.2.0.0.0.5.12.0;0.0.0.2.0.0.0.5.12.0.7;100 / 100;0
0.0.0.2.0.0.0.5.13.0;0.0.0.2.0.0.0.5.13.0.3;100 / 100;0
0.0.0.2.0.0.0.5.14.0;0.0.0.2.0.0.0.5.14.0.0;100 / 100;0
0.0.0.2.0.0.0.5.15.0;0.0.0.2.0.0.0.5.15.0.7;100 / 100;0
0.0.0.2.0.0.0.6.8.0;0.0.0.2.0.0.0.6.8.0.6;100 / 100;0
0.0.0.2.0.0.0.6.9.0;0.0.0.2.0.0.0.6.9.0.0;100 / 100;0
0.0.0.2.0.0.0.6.10.0;0.0.0.2.0.0.0.6.10.0.7;100 / 100;0
0.0.0.2.0.0.0.6.11.0;0.0.0.2.0.0.0.6.11.0.5;100 / 100;0
0.0.0.2.0.0.0.6.12.0;0.0.0.2.0.0.0.6.12.0.5;100 / 100;0
0.0.0.2.0.0.0.6.13.0;0.0.0.2.0.0.0.6.13.0.1;100 / 100;0
0.0.0.2.0.0.0.6.14.0;0.0.0.2.0.0.0.6.14.0.3;100 / 100;0
0.0.0.2.0.0.0.6.15.0;0.0.0.2.0.0.0.6.15.0.1;100 / 100;0
0.0.0.2.0.0.0.7.8.0;0.0.0.2.0.0.0.7.8.0.5;100 / 100;0
0.0.0.2.0.0.0.7.9.0;0.0.0.2.0.0.0.7.9.0.5;100 / 100;0
0.0.0.2.0.0.0.7.10.0;0.0.0.2.0.0.0.7.10.0.1;100 / 100;0
0.0.0.2.0.0.0.7.11.0;0.0.0.2.0.0.0.7.11.0.6;100 / 100;0
0.0.0.2.0.0.0.7.12.0;0.0.0.2.0.0.0.7.12.0.0;100 / 100;0
0.0.0.2.0.0.0.7.13.0;0.0.0.2.0.0.0.7.13.0.2;100 / 100;0
0.0.0.2.0.0.0.7.14.0;0.0.0.2.0.0.0.7.14.0.3;100 / 100;0
0.0.0.2.0.0.0.7.15.0;0.0.0.2.0.0.0.7.15.0.0;100 / 100;0
0.0.0.2.0.0.0.0.8.0.5;0.0.0.2.0.0.0.0.8.0.5.0;100 / 100;0
0.0.0.2.0.0.0.0.9.0.1;0.0.0.2.0.0.0.0.9.0.1.0;100 / 100;0
0.0.0.2.0.0.0.0.10.0.0;0.0.0.2.0.0.0.0.10.0.0.0;100 / 100;0
0.0.0.2.0.0.0.0.11.0.1;0.0.0.2.0.0.0.0.11.0.1.0;100 / 100;0
0.0.0.2.0.0.0.0.12.0.0;0.0.0.2.0.0.0.0.12.0.0.0;100 / 100;0
0.0.0.2.0.0.0.0.13.0.6;0.0.0.2.0.0.0.0.13.0.6.0;100 / 100;0
0.0.0.2.0.0.0.1.8.0.0;0.0.0.2.0.0.0.1.8.0.0.0;100 / 100;0
0.0.0.2.0.0.0.1.9.0.2;0.0.0.2.0.0.0.1.9.0.2.0;100 / 100;0
0.0.0.2.0.0.0.1.10.0.2;0.0.0.2.0.0.0.1.10.0.2.0;100 / 100;0
0.0.0.2.0.0.0.1.11.0.1;0.0.0.2.0.0.0.1.11.0.1.0;100 / 100;0
0.0.0.2.0.0.0.1.12.0.5;0.0.0.2.0.0.0.1.12.0.5.0;100 / 100;0
0.0.0.2.0.0.0.1.13.0.7;0.0.0.2.0.0.0.1.13.0.7.0;100 / 100;0
0.0.0.2.0.0.0.1.14.0.0;0.0.0.2.0.0.0.1.14.0.0.0;100 / 100;0
0.0.0.2.0.0.0.1.15.0.0;0.0.0.2.0.0.0.1.15.0.0.0;100 / 100;0
0.0.0.2.0.0.0.2.8.0.4;0.0.0.2.0.0.0.2.8.0.4.0;100 / 100;0
0.0.0.2.0.0.0.2.9.0.5;0.0.0.2.0.0.0.2.9.0.5.0;100 / 100;0
0.0.0.2.0.0.0.2.10.0.1;0.0.0.2.0.0.0.2.10.0.1.0;100 / 100;0
0.0.0.2.0.0.0.2.11.0.3;0.0.0.2.0.0.0.2.11.0.3.0;100 / 100;0
0.0.0.2.0.0.0.2.12.0.1;0.0.0.2.0.0.0.2.12.0.1.0;100 / 100;0
0.0.0.2.0.0.0.2.13.0.1;0.0.0.2.0.0.0.2.13.0.1.0;100 / 100;0
0.0.0.2.0.0.0.2.14.0.0;0.0.0.2.0.0.0.2.14.0.0.0;100 / 100;0
0.0.0.2.0.0.0.2.15.0.6;0.0.0.2.0.0.0.2.15.0.6.0;100 / 100;0
0.0.0.2.0.0.0.3.8.0.1;0.0.0.2.0.0.0.3.8.0.1.0;100 / 100;0
0.0.0.2.0.0.0.3.8.0.2;0.0.0.2.0.0.0.3.8.0.2.0;100 / 100;0
0.0.0.2.0.0.0.3.9.0.6;0.0.0.2.0.0.0.3.9.0.6.0;100 / 100;0
0.0.0.2.0.0.0.3.9.0.6;0.0.0.2.0.0.0.3.9.0.6.1;100 / 100;0
0.0.0.2.0.0.0.3.10.0.0;0.0.0.2.0.0.0.3.10.0.0.0;100 / 100;0
0.0.0.2.0.0.0.3.10.0.0;0.0.0.2.0.0.0.3.10.0.0.1;100 / 100;0
0.0.0.2.0.0.0.3.11.0.6;0.0.0.2.0.0.0.3.11.0.6.0;100 / 100;0
0.0.0.2.0.0.0.3.12.0.5;0.0.0.2.0.0.0.3.12.0.5.0;100 / 100;0
0.0.0.2.0.0.0.3.13.0.7;0.0.0.2.0.0.0.3.13.0.7.0;100 / 100;0
0.0.0.2.0.0.0.3.14.0.7;0.0.0.2.0.0.0.3.14.0.7.0;100 / 100;0
0.0.0.2.0.0.0.3.15.0.1;0.0.0.2.0.0.0.3.15.0.1.0;100 / 100;0
0.0.0.2.0.0.0.4.8.0.6;0.0.0.2.0.0.0.4.8.0.6.0;100 / 100;0
0.0.0.2.0.0.0.4.9.0.4;0.0.0.2.0.0.0.4.9.0.4.0;100 / 100;0
0.0.0.2.0.0.0.4.10.0.2;0.0.0.2.0.0.0.4.10.0.2.0;100 / 100;0
0.0.0.2.0.0.0.4.11.0.2;0.0.0.2.0.0.0.4.11.0.2.0;100 / 100;0
0.0.0.2.0.0.0.4.12.0.3;0.0.0.2.0.0.0.4.12.0.3.0;100 / 100;0
0.0.0.2.0.0.0.4.13.0.2;0.0.0.2.0.0.0.4.13.0.2.0;100 / 100;0
0.0.0.2.0.0.0.4.14.0.5;0.0.0.2.0.0.0.4.14.0.5.0;100 / 100;0
0.0.0.2.0.0.0.4.15.0.1;0.0.0.2.0.0.0.4.15.0.1.0;100 / 100;0
0.0.0.2.0.0.0.5.8.0.7;0.0.0.2.0.0.0.5.8.0.7.0;100 / 100;0
0.0.0.2.0.0.0.5.9.0.2;0.0.0.2.0.0.0.5.9.0.2.0;100 / 100;0
0.0.0.2.0.0.0.5.10.0.0;0.0.0.2.0.0.0.5.10.0.0.0;100 / 100;0
0.0.0.2.0.0.0.5.11.0.0;0.0.0.2.0.0.0.5.11.0.0.0;100 / 100;0
0.0.0.2.0.0.0.5.12.0.7;0.0.0.2.0.0.0.5.12.0.7.0;100 / 100;0
0.0.0.2.0.0.0.5.13.0.3;0.0.0.2.0.0.0.5.13.0.3.0;100 / 100;0
0.0.0.2.0.0.0.5.14.0.0;0.0.0.2.0.0.0.5.14.0.0.0;100 / 100;0
0.0.0.2.0.0.0.5.15.0.7;0.0.0.2.0.0.0.5.15.0.7.0;100 / 100;0
0.0.0.2.0.0.0.6.8.0.6;0.0.0.2.0.0.0.6.8.0.6.0;100 / 100;0
0.0.0.2.0.0.0.6.9.0.0;0.0.0.2.0.0.0.6.9.0.0.0;100 / 100;0
0.0.0.2.0.0.0.6.10.0.7;0.0.0.2.0.0.0.6.10.0.7.0;100 / 100;0
0.0.0.2.0.0.0.6.11.0.5;0.0.0.2.0.0.0.6.11.0.5.0;100 / 100;0
0.0.0.2.0.0.0.6.12.0.5;0.0.0.2.0.0.0.6.12.0.5.0;100 / 100;0
0.0.0.2.0.0.0.6.13.0.1;0.0.0.2.0.0.0.6.13.0.1.0;100 / 100;0
0.0.0.2.0.0.0.6.14.0.3;0.0.0.2.0.0.0.6.14.0.3.0;100 / 100;0
0.0.0.2.0.0.0.6.15.0.1;0.0.0.2.0.0.0.6.15.0.1.0;100 / 100;0
0.0.0.2.0.0.0.7.8.0.5;0.0.0.2.0.0.0.7.8.0.5.0;100 / 100;0
0.0.0.2.0.0.0.7.9.0.5;0.0.0.2.0.0.0.7.9.0.5.0;100 / 100;0
0.0.0.2.0.0.0.7.10.0.1;0.0.0.2.0.0.0.7.10.0.1.0;100 / 100;0
0.0.0.2.0.0.0.7.11.0.6;0.0.0.2.0.0.0.7.11.0.6.0;100 / 100;0
0.0.0.2.0.0.0.7.12.0.0;0.0.0.2.0.0.0.7.12.0.0.0;100 / 100;0
0.0.0.2.0.0.0.7.13.0.2;0.0.0.2.0.0.0.7.13.0.2.0;100 / 100;0
0.0.0.2.0.0.0.7.14.0.3;0.0.0.2.0.0.0.7.14.0.3.0;100 / 100;0
0.0.0.2.0.0.0.7.15.0.0;0.0.0.2.0.0.0.7.15.0.0.0;100 / 100;0
